record_id,sample,HH_ID,PERSON_NUM,mode,o_taz,d_taz,restore_average_min,cut_average_min,delta_min,TOUR_TYPE,TOUR_NUM,TRIP_NUM,O_LOC_TYPE,D_LOC_TYPE,ACTIV1,PARTY,MODE,MODE_AGG,TripFactor,CompositeWeight,P_WEIGHT,P_TOT_TRIPS,GEND,AGECAT,RACE,EDUCA,LIC,EMPLY,WK_STAT,JOBS,HOURS,OCCUP,WK_MODE,TCOMM,PARK_SUB,TRAN_SUB,STUDE,T_TRIP,TAP,HH_WEIGHT,H_COUNTY,H_TAZ,A_TYPE,HH_SIZE,HH_WORK,TOT_VEH,OP_VEH,TOT_BIKE,CAR_SHARE,RES_TYPE,INCOME,female,age_cat,age_65plus,race_cat,college_deg,has_license,employed,student,transit_trips_wk,transit_subsidy,income_k,low_income,hh_size,hh_workers,hh_vehicles,area_type,work_tour,home_based,zero_veh_hh,veh_per_adult
4533550101,"bus_subway_trolley",453355,1,"Bus / trolleybus",2406,2410,15.246,19.825,4.579,2,1,1,1,4,1,NA,14,5,1.13,119.9796695,106.1766986,4,2,6,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,8,NA,87.21865688,42101,2406,3,2,0,0,0,0,2,2,99,1,6,0,"black",0,0,0,0,8,NA,NA,NA,2,0,0,"urban",0,1,1,0
4533550102,"bus_subway_trolley",453355,1,"Bus / trolleybus",2410,2615,21.6,23.517,1.917,2,1,2,4,4,1,NA,14,5,1.13,119.9796695,106.1766986,4,2,6,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,8,NA,87.21865688,42101,2406,3,2,0,0,0,0,2,2,99,1,6,0,"black",0,0,0,0,8,NA,NA,NA,2,0,0,"urban",0,1,1,0
4533550103,"bus_subway_trolley",453355,1,"Bus / trolleybus",2615,12238,54.244,54.133,-0.11,2,1,3,4,4,16,NA,14,5,1.13,119.9796695,106.1766986,4,2,6,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,8,NA,87.21865688,42101,2406,3,2,0,0,0,0,2,2,99,1,6,0,"black",0,0,0,0,8,NA,NA,NA,2,0,0,"urban",0,1,1,0
4533550104,"bus_subway_trolley",453355,1,"Bus / trolleybus",12238,2406,57.565,62.346,4.781,2,1,4,4,1,9,NA,14,5,1.13,119.9796695,106.1766986,4,2,6,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,8,NA,87.21865688,42101,2406,3,2,0,0,0,0,2,2,99,1,6,0,"black",0,0,0,0,8,NA,NA,NA,2,0,0,"urban",0,1,1,0
4533550201,"bus_subway_trolley",453355,2,"Bus / trolleybus",2406,2435,31.387,34.815,3.427,2,1,1,1,4,1,NA,14,5,1.13,110.2255174,97.5447057,2,2,9,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,0,NA,87.21865688,42101,2406,3,2,0,0,0,0,2,2,99,1,9,0,"black",0,0,0,0,0,NA,NA,NA,2,0,0,"urban",0,1,1,0
4533550202,"bus_subway_trolley",453355,2,"Bus / trolleybus",2435,2406,36.006,38.796,2.79,2,1,2,4,1,11,NA,14,5,1.13,110.2255174,97.5447057,2,2,9,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,0,NA,87.21865688,42101,2406,3,2,0,0,0,0,2,2,99,1,9,0,"black",0,0,0,0,0,NA,NA,NA,2,0,0,"urban",0,1,1,0
4539300101,"bus_subway_trolley",453930,1,"Bus / trolleybus",1016,92,23.623,23.738,0.115,1,1,1,1,4,1,NA,14,5,1.15,153.7609132,133.7051419,6,2,9,1,6,1,1,NA,1,40,23,4,0,8,1,3,10,NA,101.9273254,42101,1016,3,3,3,2,1,3,1,1,8,1,9,0,"white",1,1,1,0,10,1,175,0,3,3,2,"urban",1,1,0,0.666666666666667
4539300106,"bus_subway_trolley",453930,1,"Bus / trolleybus",92,1016,26.721,29.542,2.821,1,1,6,2,1,5,NA,14,5,1.15,153.7609132,133.7051419,6,2,9,1,6,1,1,NA,1,40,23,4,0,8,1,3,10,NA,101.9273254,42101,1016,3,3,3,2,1,3,1,1,8,1,9,0,"white",1,1,1,0,10,1,175,0,3,3,2,"urban",1,1,0,0.666666666666667
4555970203,"bus_subway_trolley",455597,2,"Bus / trolleybus",834,69,29.827,35.312,5.485,2,2,3,1,4,1,NA,14,5,1.13,131.6431143,116.4983313,6,1,11,1,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,2,NA,116.5645037,42101,834,3,3,1,2,2,0,2,2,99,0,11,1,"white",1,1,0,0,2,NA,NA,NA,3,1,2,"urban",0,1,0,0.666666666666667
4555970204,"bus_subway_trolley",455597,2,"Bus / trolleybus",69,834,23.196,23.802,0.606,2,2,4,4,1,16,NA,14,5,1.13,131.6431143,116.4983313,6,1,11,1,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,2,NA,116.5645037,42101,834,3,3,1,2,2,0,2,2,99,0,11,1,"white",1,1,0,0,2,NA,NA,NA,3,1,2,"urban",0,1,0,0.666666666666667
4557310101,"bus_subway_trolley",455731,1,"Bus / trolleybus",821,135,34.992,38.312,3.321,3,1,1,1,3,1,NA,14,5,1.17,469.3728275,401.1733569,2,2,7,2,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,2,30,NA,1019.897822,42101,821,3,3,0,0,0,1,2,2,3,1,7,0,"black",0,1,0,1,30,NA,30,1,3,0,0,"urban",0,0,1,0
4557310102,"bus_subway_trolley",455731,1,"Bus / trolleybus",135,821,36.844,40.354,3.51,3,1,2,3,3,4,NA,14,5,1.17,469.3728275,401.1733569,2,2,7,2,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,2,30,NA,1019.897822,42101,821,3,3,0,0,0,1,2,2,3,1,7,0,"black",0,1,0,1,30,NA,30,1,3,0,0,"urban",0,0,1,0
4557310202,"bus_subway_trolley",455731,2,"Bus / trolleybus",837,821,22.825,24.996,2.171,3,1,2,3,3,3,NA,14,5,1.17,290.2841425,248.1061047,2,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,NA,1019.897822,42101,821,3,3,0,0,0,1,2,2,3,0,3,0,"black",0,NA,NA,1,14,NA,30,1,3,0,0,"urban",0,0,1,0
4557310301,"bus_subway_trolley",455731,3,"Bus / trolleybus",821,843,23.173,29.24,6.067,3,1,1,1,3,1,NA,14,5,1.17,290.2841425,248.1061047,2,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,NA,1019.897822,42101,821,3,3,0,0,0,1,2,2,3,0,3,0,"black",0,NA,NA,1,14,NA,30,1,3,0,0,"urban",0,0,1,0
4557310302,"bus_subway_trolley",455731,3,"Bus / trolleybus",843,821,27.5,29.148,1.648,3,1,2,3,3,3,NA,14,5,1.17,290.2841425,248.1061047,2,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,NA,1019.897822,42101,821,3,3,0,0,0,1,2,2,3,0,3,0,"black",0,NA,NA,1,14,NA,30,1,3,0,0,"urban",0,0,1,0
4561260201,"bus_subway_trolley",456126,2,"Subway / El",10020,114,59.483,61.917,2.433,2,1,1,1,4,1,NA,21,5,1.12,99.86014558,89.16084427,2,1,11,1,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,145.4877867,42091,10020,3,2,1,1,1,0,1,1,6,0,11,1,"white",1,1,0,0,4,NA,87.5,0,2,1,1,"urban",0,1,0,0.5
4566930101,"bus_subway_trolley",456693,1,"Bus / trolleybus",2806,3405,43.36,53.644,10.283,2,1,1,1,4,1,NA,14,5,1.13,98.99537122,87.6065232,5,2,8,1,5,1,1,NA,1,35,25,9,0,2,8,3,7,NA,96.56816881,42101,2806,3,1,1,0,0,0,2,5,99,1,8,0,"white",1,1,1,0,7,NA,NA,NA,1,1,0,"urban",0,1,1,0
4566930102,"bus_subway_trolley",456693,1,"Bus / trolleybus",3405,2806,45.298,NA,NA,2,1,2,4,1,14,NA,14,5,1.13,98.99537122,87.6065232,5,2,8,1,5,1,1,NA,1,35,25,9,0,2,8,3,7,NA,96.56816881,42101,2806,3,1,1,0,0,0,2,5,99,1,8,0,"white",1,1,1,0,7,NA,NA,NA,1,1,0,"urban",0,1,1,0
4566930103,"bus_subway_trolley",456693,1,"Bus / trolleybus",2806,15614,71.054,77.952,6.898,2,2,3,1,4,1,NA,14,5,1.13,98.99537122,87.6065232,5,2,8,1,5,1,1,NA,1,35,25,9,0,2,8,3,7,NA,96.56816881,42101,2806,3,1,1,0,0,0,2,5,99,1,8,0,"white",1,1,1,0,7,NA,NA,NA,1,1,0,"urban",0,1,1,0
4587730102,"bus_subway_trolley",458773,1,"Bus / trolleybus",3609,15624,39.292,46.317,7.025,1,1,2,4,4,96,NA,14,5,1.17,166.0691879,141.9394768,8,1,8,1,2,2,1,NA,1,32,41,4,0,8,2,3,25,NA,443.9604921,42101,3402,3,1,1,0,0,0,2,4,2,0,8,0,"white",0,0,1,0,25,0,17.5,1,1,1,0,"urban",1,1,1,0
4587730103,"bus_subway_trolley",458773,1,"Bus / trolleybus",15624,15821,62.083,62.083,0,1,1,3,4,2,96,NA,14,5,1.17,166.0691879,141.9394768,8,1,8,1,2,2,1,NA,1,32,41,4,0,8,2,3,25,NA,443.9604921,42101,3402,3,1,1,0,0,0,2,4,2,0,8,0,"white",0,0,1,0,25,0,17.5,1,1,1,0,"urban",1,1,1,0
4587730106,"bus_subway_trolley",458773,1,"Bus / trolleybus",15821,15624,49.1,49.1,0,1,1,6,4,4,96,NA,14,5,1.17,166.0691879,141.9394768,8,1,8,1,2,2,1,NA,1,32,41,4,0,8,2,3,25,NA,443.9604921,42101,3402,3,1,1,0,0,0,2,4,2,0,8,0,"white",0,0,1,0,25,0,17.5,1,1,1,0,"urban",1,1,1,0
4598650201,"bus_subway_trolley",459865,2,"Bus / trolleybus",1430,3415,82.55,86.117,3.567,1,1,1,1,2,1,NA,14,5,1.17,752.5591066,643.2129116,2,2,9,3,1,1,1,NA,1,40,49,4,0,3,2,3,10,NA,167.8496459,42101,1430,3,2,2,1,1,0,2,2,5,1,9,0,"hispanic",0,1,1,0,10,0,62.5,0,2,2,1,"urban",1,1,0,0.5
4598650202,"bus_subway_trolley",459865,2,"Bus / trolleybus",3415,1430,72.7,83.2,10.5,1,1,2,2,1,5,NA,14,5,1.17,752.5591066,643.2129116,2,2,9,3,1,1,1,NA,1,40,49,4,0,3,2,3,10,NA,167.8496459,42101,1430,3,2,2,1,1,0,2,2,5,1,9,0,"hispanic",0,1,1,0,10,0,62.5,0,2,2,1,"urban",1,1,0,0.5
4605070108,"bus_subway_trolley",460507,1,"Subway / El",61,63,11.277,11.825,0.548,1,1,8,4,4,19,NA,21,5,1.15,116.6082502,101.3984784,9,1,9,1,6,1,1,NA,1,40,23,5,0,2,2,3,5,NA,51.38211866,42101,27,3,2,2,2,1,2,1,2,9,0,9,0,"white",1,1,1,0,5,0,225,0,2,2,2,"urban",1,1,0,1
4607140201,"bus_subway_trolley",460714,2,"Bus / trolleybus",2424,1415,36.175,34.11,-2.065,1,1,1,1,2,1,NA,14,5,1.12,199.5212541,178.1439768,2,1,9,1,5,1,1,NA,1,45,29,4,0,2,2,3,6,NA,337.3101463,42101,2424,3,5,3,2,2,2,1,2,7,0,9,0,"white",1,1,1,0,6,0,125,0,5,3,2,"urban",1,1,0,0.4
4607140202,"bus_subway_trolley",460714,2,"Bus / trolleybus",1415,2424,41.242,44.992,3.75,1,1,2,2,1,5,NA,14,5,1.12,199.5212541,178.1439768,2,1,9,1,5,1,1,NA,1,45,29,4,0,2,2,3,6,NA,337.3101463,42101,2424,3,5,3,2,2,2,1,2,7,0,9,0,"white",1,1,1,0,6,0,125,0,5,3,2,"urban",1,1,0,0.4
4624200101,"bus_subway_trolley",462420,1,"Bus / trolleybus",430,430,11.733,12.392,0.658,2,1,1,1,4,1,NA,14,5,1.17,249.1672864,212.9634926,3,2,9,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,6,NA,339.1140079,42101,430,3,2,0,0,0,0,2,2,2,1,9,0,"black",0,0,0,0,6,NA,17.5,1,2,0,0,"urban",0,1,1,0
4624200102,"bus_subway_trolley",462420,1,"Bus / trolleybus",430,129,31.671,33.554,1.883,2,1,2,4,4,19,NA,14,5,1.17,249.1672864,212.9634926,3,2,9,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,6,NA,339.1140079,42101,430,3,2,0,0,0,0,2,2,2,1,9,0,"black",0,0,0,0,6,NA,17.5,1,2,0,0,"urban",0,1,1,0
4624200103,"bus_subway_trolley",462420,1,"Bus / trolleybus",129,430,36.663,37.798,1.135,2,1,3,4,1,11,NA,14,5,1.17,249.1672864,212.9634926,3,2,9,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,6,NA,339.1140079,42101,430,3,2,0,0,0,0,2,2,2,1,9,0,"black",0,0,0,0,6,NA,17.5,1,2,0,0,"urban",0,1,1,0
4637520102,"bus_subway_trolley",463752,1,"Subway / El",92,1040,21.269,21.702,0.433,1,1,2,2,4,5,NA,21,5,1.12,250.0195635,223.2317531,5,1,7,1,6,1,1,NA,3,40,17,1,0,9,8,3,8,NA,295.1256087,42101,3215,4,4,2,2,2,2,1,2,7,0,7,0,"white",1,1,1,0,8,NA,125,0,4,2,2,"suburban",1,1,0,0.5
4641950101,"bus_subway_trolley",464195,1,"Bus / trolleybus",1604,133,64.967,66.367,1.4,1,1,1,1,2,1,NA,14,5,1.17,190.5723687,162.8823664,2,2,6,1,3,1,1,NA,1,5,37,4,0,2,2,1,997,NA,435.9358563,42101,1604,3,2,1,0,0,0,2,2,2,1,6,0,"white",0,1,1,1,50,0,17.5,1,2,1,0,"urban",1,1,1,0
4641950102,"bus_subway_trolley",464195,1,"Bus / trolleybus",133,1604,57.065,59.929,2.865,1,1,2,2,1,5,NA,14,5,1.17,190.5723687,162.8823664,2,2,6,1,3,1,1,NA,1,5,37,4,0,2,2,1,997,NA,435.9358563,42101,1604,3,2,1,0,0,0,2,2,2,1,6,0,"white",0,1,1,1,50,0,17.5,1,2,1,0,"urban",1,1,1,0
4641950202,"bus_subway_trolley",464195,2,"Bus / trolleybus",1604,2441,91.517,100.417,8.9,2,1,2,4,4,8,NA,14,5,1.17,151.2992397,129.3155895,4,2,8,1,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,3,997,NA,435.9358563,42101,1604,3,2,1,0,0,0,2,2,2,1,8,0,"white",1,1,0,0,50,NA,17.5,1,2,1,0,"urban",0,1,1,0
4641950203,"bus_subway_trolley",464195,2,"Bus / trolleybus",2441,1604,93.085,92.883,-0.202,2,1,3,4,4,16,NA,14,5,1.17,151.2992397,129.3155895,4,2,8,1,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,3,997,NA,435.9358563,42101,1604,3,2,1,0,0,0,2,2,2,1,8,0,"white",1,1,0,0,50,NA,17.5,1,2,1,0,"urban",0,1,1,0
4644560206,"bus_subway_trolley",464456,2,"Subway / El",4459,90,40.233,41.483,1.25,3,2,6,4,4,19,NA,21,5,1.12,555.852214,496.2966196,8,2,7,1,5,1,2,6,NA,NA,NA,NA,NA,NA,NA,1,5,NA,272.1186917,42045,5008,4,5,1,3,3,8,2,1,6,1,7,0,"white",1,1,0,1,5,NA,87.5,0,5,1,3,"suburban",0,0,0,0.6
4648060101,"bus_subway_trolley",464806,1,"Bus / trolleybus",25,57,22.031,21.762,-0.269,3,1,1,4,4,96,NA,14,5,1.13,106.3607851,94.12458857,3,2,99,2,2,99,99,6,NA,NA,NA,NA,NA,NA,NA,2,2,NA,67.99950049,42101,828,3,1,0,0,0,1,2,1,99,1,NA,NA,"black",0,NA,NA,1,2,NA,NA,NA,1,0,0,"urban",0,0,1,0
4648060103,"bus_subway_trolley",464806,1,"Bus / trolleybus",71,828,31.581,33.527,1.946,3,1,3,4,1,8,NA,14,5,1.13,106.3607851,94.12458857,3,2,99,2,2,99,99,6,NA,NA,NA,NA,NA,NA,NA,2,2,NA,67.99950049,42101,828,3,1,0,0,0,1,2,1,99,1,NA,NA,"black",0,NA,NA,1,2,NA,NA,NA,1,0,0,"urban",0,0,1,0
4651940101,"bus_subway_trolley",465194,1,"Bus / trolleybus",2610,111,47.208,57.458,10.25,2,1,1,1,4,1,NA,14,5,1.13,102.3716779,90.59440523,2,1,10,1,5,1,1,NA,1,20,47,NA,NA,NA,NA,3,25,NA,69.88592262,42101,2610,3,1,1,1,1,1,2,2,99,0,10,1,"white",1,1,1,0,25,NA,NA,NA,1,1,1,"urban",0,1,0,1
4651940102,"bus_subway_trolley",465194,1,"Bus / trolleybus",111,2610,39.31,41.435,2.125,2,1,2,4,1,11,NA,14,5,1.13,102.3716779,90.59440523,2,1,10,1,5,1,1,NA,1,20,47,NA,NA,NA,NA,3,25,NA,69.88592262,42101,2610,3,1,1,1,1,1,2,2,99,0,10,1,"white",1,1,1,0,25,NA,NA,NA,1,1,1,"urban",0,1,0,1
4668800101,"bus_subway_trolley",466880,1,"Subway / El",618,98,52.5,57.25,4.75,1,1,1,1,2,1,NA,21,5,1.12,418.1681307,373.3644024,2,1,8,1,5,1,1,NA,1,40,17,9,0,9,8,3,2,NA,161.6263101,42101,618,3,2,2,2,1,2,1,2,6,0,8,0,"white",1,1,1,0,2,NA,87.5,0,2,2,2,"urban",1,1,0,1
4668800102,"bus_subway_trolley",466880,1,"Subway / El",98,618,49.094,55.469,6.375,1,1,2,2,1,5,NA,21,5,1.12,418.1681307,373.3644024,2,1,8,1,5,1,1,NA,1,40,17,9,0,9,8,3,2,NA,161.6263101,42101,618,3,2,2,2,1,2,1,2,6,0,8,0,"white",1,1,1,0,2,NA,87.5,0,2,2,2,"urban",1,1,0,1
4668800201,"bus_subway_trolley",466880,2,"Subway / El",618,70,49.367,54.117,4.75,1,1,1,1,2,1,NA,21,5,1.12,543.9474147,485.6673345,2,2,8,1,2,1,1,NA,1,40,43,9,0,9,8,3,1,NA,161.6263101,42101,618,3,2,2,2,1,2,1,2,6,1,8,0,"white",0,1,1,0,1,NA,87.5,0,2,2,2,"urban",1,1,0,1
4668800202,"bus_subway_trolley",466880,2,"Subway / El",70,618,42.096,46.11,4.015,1,1,2,2,1,5,NA,21,5,1.12,543.9474147,485.6673345,2,2,8,1,2,1,1,NA,1,40,43,9,0,9,8,3,1,NA,161.6263101,42101,618,3,2,2,2,1,2,1,2,6,1,8,0,"white",0,1,1,0,1,NA,87.5,0,2,2,2,"urban",1,1,0,1
4671530104,"bus_subway_trolley",467153,1,"Bus / trolleybus",819,809,20.473,23.31,2.838,2,2,4,4,4,19,NA,14,5,1.17,130.4072312,111.459172,6,2,11,1,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,6,NA,317.8695646,42101,822,3,1,0,0,0,1,2,2,1,1,11,1,"white",1,1,0,0,6,NA,5,1,1,0,0,"urban",0,1,1,0
4673630101,"bus_subway_trolley",467363,1,"Bus / trolleybus",818,112,28.979,31.317,2.337,1,1,1,1,2,1,NA,14,5,1.17,309.773795,264.7639273,3,2,11,1,2,1,1,NA,1,40,43,4,0,2,2,3,10,NA,342.1442569,42101,818,3,3,1,1,1,2,2,2,4,1,11,1,"white",0,1,1,0,10,0,42.5,0,3,1,1,"urban",1,1,0,0.333333333333333
4673630102,"bus_subway_trolley",467363,1,"Bus / trolleybus",112,70,14.39,14.873,0.483,1,1,2,2,4,5,NA,14,5,1.17,309.773795,264.7639273,3,2,11,1,2,1,1,NA,1,40,43,4,0,2,2,3,10,NA,342.1442569,42101,818,3,3,1,1,1,2,2,2,4,1,11,1,"white",0,1,1,0,10,0,42.5,0,3,1,1,"urban",1,1,0,0.333333333333333
4673630103,"bus_subway_trolley",467363,1,"Bus / trolleybus",70,818,32.125,31.933,-0.192,1,1,3,4,1,16,NA,14,5,1.17,309.773795,264.7639273,3,2,11,1,2,1,1,NA,1,40,43,4,0,2,2,3,10,NA,342.1442569,42101,818,3,3,1,1,1,2,2,2,4,1,11,1,"white",0,1,1,0,10,0,42.5,0,3,1,1,"urban",1,1,0,0.333333333333333
4674930101,"bus_subway_trolley",467493,1,"Trolley / light rail",1016,1025,16.144,16.769,0.625,1,1,1,1,2,1,NA,23,5,1.17,143.1394619,122.3414204,2,2,6,1,6,1,1,NA,3,25,13,4,0,8,2,1,7,NA,483.017925,42101,1016,3,2,2,0,0,1,1,5,3,1,6,0,"white",1,1,1,1,7,0,30,1,2,2,0,"urban",1,1,1,0
4674930201,"bus_subway_trolley",467493,2,"Subway / El",1016,842,46.667,51.075,4.408,1,1,1,1,2,1,NA,21,5,1.17,188.1736738,160.8321998,2,1,6,1,2,1,1,NA,1,32,53,4,0,2,2,3,12,NA,483.017925,42101,1016,3,2,2,0,0,1,1,5,3,0,6,0,"white",0,1,1,0,12,0,30,1,2,2,0,"urban",1,1,1,0
4674930202,"bus_subway_trolley",467493,2,"Subway / El",842,1016,41.24,47.51,6.271,1,1,2,2,1,5,NA,21,5,1.17,188.1736738,160.8321998,2,1,6,1,2,1,1,NA,1,32,53,4,0,2,2,3,12,NA,483.017925,42101,1016,3,2,2,0,0,1,1,5,3,0,6,0,"white",0,1,1,0,12,0,30,1,2,2,0,"urban",1,1,1,0
4675660104,"bus_subway_trolley",467566,1,"Bus / trolleybus",2213,6016,NA,NA,NA,1,1,4,2,4,5,NA,14,5,1.12,88.39202859,78.9214541,10,1,9,1,5,1,1,NA,1,30,47,1,0,2,8,3,0,NA,172.9823774,42045,4034,4,2,2,2,2,0,2,2,7,0,9,0,"white",1,1,1,0,0,NA,125,0,2,2,2,"suburban",1,1,0,1
4683680202,"bus_subway_trolley",468368,2,"Subway / El",1816,414,52.748,62.933,10.186,1,1,2,4,2,19,NA,21,5,1.12,186.2376005,166.2835719,4,2,8,1,6,1,1,NA,1,40,25,4,1,2,2,3,8,NA,312.7658348,42101,846,3,3,2,1,1,0,1,2,6,1,8,0,"white",1,1,1,0,8,0,87.5,0,3,2,1,"urban",1,1,0,0.333333333333333
4687340102,"bus_subway_trolley",468734,1,"Bus / trolleybus",2634,2615,31.833,32.881,1.048,2,1,2,4,4,19,NA,14,5,1.17,301.1175908,257.3654622,13,2,7,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,3,0,NA,568.8087432,42101,2634,3,3,0,0,0,0,1,2,2,1,7,0,"black",0,1,0,0,0,NA,17.5,1,3,0,0,"urban",0,1,1,0
4687340106,"bus_subway_trolley",468734,1,"Bus / trolleybus",1018,41,19.946,21.202,1.256,2,1,6,4,4,19,NA,14,5,1.17,301.1175908,257.3654622,13,2,7,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,3,0,NA,568.8087432,42101,2634,3,3,0,0,0,0,1,2,2,1,7,0,"black",0,1,0,0,0,NA,17.5,1,3,0,0,"urban",0,1,1,0
4687340202,"bus_subway_trolley",468734,2,"Bus / trolleybus",2634,2615,31.833,32.881,1.048,2,1,2,4,4,19,NA,14,5,1.17,148.6351475,127.0385876,11,2,2,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,568.8087432,42101,2634,3,3,0,0,0,0,1,2,2,1,2,0,"other",0,NA,NA,1,NA,NA,17.5,1,3,0,0,"urban",0,1,1,0
4687340209,"bus_subway_trolley",468734,2,"Bus / trolleybus",3210,3201,25.179,24.692,-0.488,2,1,9,4,4,19,NA,14,5,1.17,148.6351475,127.0385876,11,2,2,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,568.8087432,42101,2634,3,3,0,0,0,0,1,2,2,1,2,0,"other",0,NA,NA,1,NA,NA,17.5,1,3,0,0,"urban",0,1,1,0
4687340210,"bus_subway_trolley",468734,2,"Bus / trolleybus",3201,2631,37.717,39.677,1.96,2,1,10,4,4,19,NA,14,5,1.17,148.6351475,127.0385876,11,2,2,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,568.8087432,42101,2634,3,3,0,0,0,0,1,2,2,1,2,0,"other",0,NA,NA,1,NA,NA,17.5,1,3,0,0,"urban",0,1,1,0
4691160203,"bus_subway_trolley",469116,2,"Bus / trolleybus",4416,4427,40.152,36.292,-3.861,2,1,3,4,1,3,NA,14,5,1.17,229.1982979,195.8959811,4,2,5,2,2,2,2,6,NA,NA,NA,NA,NA,NA,NA,1,5,NA,172.2251086,42045,4427,4,3,2,2,2,2,2,2,5,1,5,0,"black",0,0,0,1,5,NA,62.5,0,3,2,2,"suburban",0,1,0,0.666666666666667
4691160204,"bus_subway_trolley",469116,2,"Bus / trolleybus",4427,1213,70.6,81.737,11.137,3,2,4,1,4,1,NA,14,5,1.17,229.1982979,195.8959811,4,2,5,2,2,2,2,6,NA,NA,NA,NA,NA,NA,NA,1,5,NA,172.2251086,42045,4427,4,3,2,2,2,2,2,2,5,1,5,0,"black",0,0,0,1,5,NA,62.5,0,3,2,2,"suburban",0,0,0,0.666666666666667
4691160302,"bus_subway_trolley",469116,3,"Bus / trolleybus",2010,4427,55.04,55.594,0.554,1,1,2,2,1,5,NA,14,5,1.17,181.7715311,155.360283,6,1,5,2,2,2,1,NA,1,20,41,4,0,3,2,3,8,NA,172.2251086,42045,4427,4,3,2,2,2,2,2,2,5,0,5,0,"black",0,0,1,0,8,0,62.5,0,3,2,2,"suburban",1,1,0,0.666666666666667
4697870202,"bus_subway_trolley",469787,2,"Bus / trolleybus",411,2612,28.4,30.731,2.331,2,1,2,4,4,19,NA,14,5,1.17,213.6226069,182.5834247,3,2,11,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,3,2,NA,305.7923578,42101,422,3,2,0,0,0,0,2,2,2,1,11,1,"black",0,0,0,0,2,NA,17.5,1,2,0,0,"urban",0,1,1,0
4708490205,"bus_subway_trolley",470849,2,"Bus / trolleybus",44,2210,NA,NA,NA,3,1,5,4,4,19,NA,14,5,1.17,1412.807347,1207.527647,9,1,5,1,5,2,2,97,NA,NA,NA,NA,NA,NA,NA,3,4,NA,1054.05623,34007,22433,4,2,0,0,0,0,1,4,1,0,5,0,"white",1,0,0,0,4,NA,5,1,2,0,0,"suburban",0,0,1,0
4708490206,"bus_subway_trolley",470849,2,"Bus / trolleybus",2210,3014,NA,NA,NA,3,1,6,4,4,15,NA,14,5,1.17,1412.807347,1207.527647,9,1,5,1,5,2,2,97,NA,NA,NA,NA,NA,NA,NA,3,4,NA,1054.05623,34007,22433,4,2,0,0,0,0,1,4,1,0,5,0,"white",1,0,0,0,4,NA,5,1,2,0,0,"suburban",0,0,1,0
4719420102,"bus_subway_trolley",471942,1,"Bus / trolleybus",804,71,32.81,36.712,3.902,2,1,2,4,4,19,NA,14,5,1.17,211.6385554,180.8876542,5,1,11,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,5,NA,247.6547545,42101,804,3,1,0,1,1,0,2,2,2,0,11,1,"white",0,1,0,0,5,NA,17.5,1,1,0,1,"urban",0,1,0,1
4719420104,"bus_subway_trolley",471942,1,"Bus / trolleybus",95,90,14.7,18.442,3.742,2,1,4,4,4,15,NA,14,5,1.17,211.6385554,180.8876542,5,1,11,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,5,NA,247.6547545,42101,804,3,1,0,1,1,0,2,2,2,0,11,1,"white",0,1,0,0,5,NA,17.5,1,1,0,1,"urban",0,1,0,1
4719420105,"bus_subway_trolley",471942,1,"Bus / trolleybus",90,804,30.044,29.377,-0.667,2,1,5,4,1,19,NA,14,5,1.17,211.6385554,180.8876542,5,1,11,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,5,NA,247.6547545,42101,804,3,1,0,1,1,0,2,2,2,0,11,1,"white",0,1,0,0,5,NA,17.5,1,1,0,1,"urban",0,1,0,1
