record_id,person_id,journey_id,trip_num,mode,rr_role,depart_time,depart_min_of_day,depart_lon,depart_lat,dest_lon,dest_lat,o_county,d_county,peak_period,is_peak,survey_travtime,model_travtime,tt_cut_mean_min,tt_cut_sd_min,tt_cut_n_ok,tt_restore_mean_min,tt_restore_sd_min,tt_restore_n_ok
4195770402,41957704,24072,2,21,feeder_leg,14:40,880,-74.9853265543148,40.0477525065309,-75.1612826317197,39.9532127364358,42101,42101,off_peak,FALSE,20,52.235668,72.1083333333333,7.86645984393173,8,72.91875,6.92472816210482,8
4195770403,41957704,24072,3,22,rail_leg,20:05,1205,-75.1612826317197,39.9532127364358,-75.1612826317197,39.9532127364358,42101,42101,off_peak,FALSE,30,4.127778,11.9916666666667,3.59612887104215,8,11.4166666666667,3.40377941202339,8
4218280102,42182801,24369,2,22,rail_leg,16:30,990,-75.1619465866814,40.0435075759518,-74.9919645563739,40.0557019160434,42101,42101,pm_peak,TRUE,105,58.376659,72.8020833333333,9.75619639283443,8,73.1479166666667,12.1378276523869,8
4218280202,42182802,24373,2,22,rail_leg,16:45,1005,-75.2239722514315,39.9735103886618,-75.1571977835929,40.0823045185899,42101,42091,pm_peak,TRUE,195,68.114512,85.9145833333333,5.0996688151104,8,83.3708333333333,4.65541799054249,8
4222850102,42228501,24496,2,22,rail_leg,7:10,430,-75.1531176077862,40.0998645962702,-75.1612826317197,39.9532127364358,42091,42101,am_peak,TRUE,35,32.722228,48.8479166666667,8.8754451598618,8,42.16875,6.379191354809,8
4222850103,42228501,24496,3,22,rail_leg,17:00,1020,-75.1612826317197,39.9532127364358,-75.1470888942105,40.1018399351912,42101,42091,pm_peak,TRUE,45,40.670869,51.35,9.68798961896341,8,43.0541666666667,4.09907800318443,8
4238580101,42385801,24804,1,22,rail_leg,6:45,405,-74.9200693290363,40.2495112723629,-75.1470807570054,39.9513767444736,42017,42101,am_peak,TRUE,,164.461647,,,0,,,0
4257160402,42571604,25190,2,22,rail_leg,10:26,626,-75.6088161729411,40.0119718537478,-75.3686666885444,40.0437004752317,42029,42045,off_peak,FALSE,22,61.993799,88.0083333333333,12.0222132368009,4,101.85,10.9734528142543,4
4257160404,42571604,25191,4,22,rail_leg,22:48,1368,-75.3756545846891,40.0397732711601,-75.6337083421153,40.0217938558134,42045,42029,off_peak,FALSE,22,48.866667,,,0,,,0
4265560201,42655602,25346,1,22,rail_leg,7:30,450,-75.1960123668417,40.1175958626256,-75.1840170635385,39.9534784074457,42091,42101,am_peak,TRUE,45,56.513476,,,0,,,0
4265560202,42655602,25347,2,22,rail_leg,17:00,1020,-75.1840170635385,39.9534784074457,-75.1960123668417,40.1175958626256,42101,42091,pm_peak,TRUE,420,59.002455,,,0,,,0
4274300202,42743002,25455,2,22,rail_leg,5:45,345,-75.3195257705183,40.0049815590517,-75.1572994746159,39.95264251715,42045,42101,off_peak,FALSE,26,47.679946,59.5,5.37852874200477,8,59.5,4.69802390068724,8
4274300205,42743002,25456,5,22,rail_leg,15:39,939,-75.1550139436622,39.9445812882334,-75.1550139436622,39.9445812882334,42101,42101,off_peak,FALSE,43,4.963316,6.87708333333333,2.75636258903328,8,4.925,0.83452296039628,8
4326800101,43268001,26414,1,22,rail_leg,9:00,540,-75.32300735391,39.8834623757826,-75.1634808483634,39.9480403151119,42045,42101,am_peak,TRUE,57,44.128499,72.1729166666667,16.4292517328088,8,85.4041666666667,17.0328411773089,8
4326800104,43268001,26417,4,22,rail_leg,17:45,1065,-75.1634808483634,39.9480403151119,-75.32300735391,39.8834623757826,42101,42045,pm_peak,TRUE,57,41.609277,80.1729166666667,13.8796926498952,8,65.8833333333334,10.5051008018554,8
4342350303,43423503,26742,3,22,rail_leg,17:58,1078,-75.1648345113326,39.9541020155151,-75.1840657845611,40.0625876496449,42101,42101,pm_peak,TRUE,27,29.301735,51.9708333333333,6.50723498445055,8,52.0333333333333,7.41850966935312,8
4343900104,43439001,26760,4,22,rail_leg,17:11,1031,-75.1648345113326,39.9541020155151,-75.1701604201666,39.9562259742499,42101,42101,pm_peak,TRUE,29,6.655389,9.6,2.42819091323378,8,8.33333333333333,1.14953406710222,8
4432040101,44320401,28012,1,22,rail_leg,5:45,345,-75.4146997575914,39.8197080832525,-75.1638872349499,39.9525548857932,42045,42101,off_peak,FALSE,45,47.853215,71.2833333333333,11.1993303371228,5,68.1,9.93688415282511,6
4433830102,44338301,28041,2,22,rail_leg,6:10,370,-75.0108885726665,40.1294791274976,-75.1588750233838,39.9528401835985,42101,42101,am_peak,TRUE,36,41.906429,68.78125,11.2341720666816,8,61.675,9.22632104362297,8
4438760102,44387601,28191,2,22,rail_leg,8:12,492,-75.0826616926931,40.0770283629367,-75.1648345113326,39.9541020155151,42101,42101,am_peak,TRUE,39,39.079056,57.8666666666667,9.39604780137448,8,49.1166666666667,8.77089342248391,8
4438760105,44387601,28192,5,22,rail_leg,17:37,1057,-75.1648345113326,39.9541020155151,-75.1701604201666,39.9562259742499,42101,42101,pm_peak,TRUE,13,6.655389,9.22916666666667,2.55101520407633,8,8.09791666666667,1.33340587600278,8
4438760202,44387602,28194,2,22,rail_leg,6:17,377,-75.0826616926931,40.0770283629367,-75.1588750233838,39.9528401835985,42101,42101,am_peak,TRUE,26,33.451919,60.1625,12.0401337795131,8,43.8,9.05932826270406,8
4525240102,45252401,29572,2,22,rail_leg,7:49,469,-75.024985845551,40.0240077180509,-75.1588750233838,39.9528401835985,42101,42101,am_peak,TRUE,26,35.196632,77.5833333333333,10.2155343892105,8,73.2625,8.90481744953392,8
4525240108,45252401,29576,8,22,rail_leg,18:14,1094,-75.1588750233838,39.9528401835985,-75.024985845551,40.0240077180509,42101,42101,pm_peak,TRUE,30,33.194113,72.0958333333333,13.9942866743471,8,77.0604166666667,10.9473883871908,8
4525240202,45252402,29578,2,22,rail_leg,7:49,469,-75.024985845551,40.0240077180509,-75.1834073455283,39.9599979498596,42101,42101,am_peak,TRUE,18,26.723519,84.375,10.6141751580476,8,76.21875,12.2492255586104,8
4525240205,45252402,29579,5,22,rail_leg,16:25,985,-75.1834073455283,39.9599979498596,-75.024985845551,40.0240077180509,42101,42101,pm_peak,TRUE,24,25.839392,71.8979166666667,15.0057355106068,8,66.0395833333333,13.2045204426002,8
4539000101,45390001,29825,1,22,rail_leg,6:30,390,-75.264024817629,40.0095105446103,-75.1580149724927,39.9493530835764,42091,42101,am_peak,TRUE,20,41.610237,56.0666666666667,6.46921893668731,8,57.1729166666667,8.65186894893374,8
4539000106,45390001,29830,6,22,rail_leg,17:00,1020,-75.1580149724927,39.9493530835764,-75.264024817629,40.0095105446103,42101,42091,pm_peak,TRUE,30,43.050427,50.0375,8.60454729355264,8,51.6583333333333,6.76371622282138,8
4543270101,45432701,29922,1,22,rail_leg,6:15,375,-75.1063906606918,40.0675372749466,-75.1550139436622,39.9445812882334,42091,42101,am_peak,TRUE,55,53.876913,63.9854166666667,6.31939843869527,8,62.65625,4.25774679121425,8
4543270106,45432701,29927,6,22,rail_leg,14:00,840,-75.1550139436622,39.9445812882334,-75.1928742171467,39.9459041130135,42101,42101,off_peak,FALSE,45,29.124184,36,5.5428203238836,8,28.175,4.53360468375568,8
4543270107,45432701,29928,7,22,rail_leg,16:17,977,-75.1928742171467,39.9459041130135,-75.1063906606918,40.0675372749466,42101,42091,pm_peak,TRUE,63,59.159629,76.8625,4.68475872225179,8,70.7833333333333,4.30178995598307,8
4589620101,45896201,30666,1,22,rail_leg,13:00,780,-75.2087795541006,40.0727929276456,-75.1572994746159,39.95264251715,42101,42101,off_peak,FALSE,90,34.289175,61.6020833333333,8.47468423113571,8,60.4416666666667,7.35433680499267,8
4604430202,46044302,30929,2,22,rail_leg,7:00,420,-75.0970591119887,40.1962393455377,-75.1710325749335,39.9522008993665,42017,42101,am_peak,TRUE,75,62.869458,93.4666666666667,10.7071404746019,8,87.8291666666667,8.64678924721276,8
4604430204,46044302,30930,4,22,rail_leg,14:35,875,-75.1648345113326,39.9541020155151,-75.0970591119887,40.1962393455377,42101,42017,off_peak,FALSE,50,56.166667,91.35,11.0194633003868,8,101.566666666667,19.0364458300721,8
4617410202,46174102,31146,2,22,rail_leg,6:35,395,-75.5182227312107,40.0361776802347,-75.1691139313301,39.9535949564727,42029,42101,am_peak,TRUE,55,48.505797,79.5583333333333,8.74948978104275,8,73.1833333333333,8.73416935293302,8
4617410205,46174102,31148,5,22,rail_leg,16:36,996,-75.1691139313301,39.9535949564727,-75.1648345113326,39.9541020155151,42101,42101,pm_peak,TRUE,74,6.673416,12.1229166666667,2.36887786541853,8,11.3458333333333,2.59929401281951,8
4625730202,46257302,31274,2,22,rail_leg,10:33,633,-75.1583891414117,40.0192666370153,-75.2227705952579,40.1527379939727,42101,42091,off_peak,FALSE,27,32.277034,57.1333333333333,18.1835875762419,8,57.1583333333333,16.3441339411336,8
4625730205,46257302,31277,5,22,rail_leg,17:40,1060,-75.2227705952579,40.1527379939727,-75.1583891414117,40.0192666370153,42091,42101,pm_peak,TRUE,25,32.850174,65.3,17.4622040827775,8,53.925,17.5738238785498,8
4627660101,46276601,31301,1,22,rail_leg,7:45,465,-75.1689771799637,39.9467826108977,-75.3170969015922,40.0208081125859,42101,42091,am_peak,TRUE,60,42.529164,58.8833333333333,7.4826784102002,8,54.6666666666667,9.35370226336856,8
4627660102,46276601,31302,2,22,rail_leg,14:50,890,-75.3170969015922,40.0208081125859,-75.1689771799637,39.9467826108977,42091,42101,off_peak,FALSE,550,47.876665,66.1666666666667,14.3790522238826,8,60.5791666666667,10.3357821599114,8
4646600101,46466001,31645,1,22,rail_leg,7:30,450,-75.6045986594792,39.9672377723841,-75.1541388337345,39.9522458625874,42029,42101,am_peak,TRUE,,93.886025,125.116666666667,10.7851904634704,6,129.35,9.8729428236975,6
4646600102,46466001,31646,2,22,rail_leg,17:00,1020,-75.1541388337345,39.9522458625874,-75.6045986594792,39.9672377723841,42101,42029,pm_peak,TRUE,63,92.381138,106.9,9.16546312445336,8,102.204166666667,9.57290633581493,8
4670530101,46705301,32012,1,22,rail_leg,10:30,630,-75.1687160134156,39.9558364756335,-75.1539262084391,39.9844115630897,42101,42101,off_peak,FALSE,20,24.380537,30.3645833333333,3.75864545742255,8,26.6354166666667,4.48520882616247,8
4670530104,46705301,32014,4,22,rail_leg,18:35,1115,-75.1539262084391,39.9844115630897,-75.1687160134156,39.9558364756335,42101,42101,pm_peak,TRUE,15,23.36428,26.8166666666667,3.16815754378191,8,25.6979166666667,4.67393513464374,8
4671650102,46716501,32041,2,22,rail_leg,7:27,447,-75.4829079089365,40.0451966969818,-75.1648345113326,39.9541020155151,42029,42101,am_peak,TRUE,41,42.427505,81.8333333333333,9.33040770473123,8,69.0833333333333,11.8757188587764,8
4671650107,46716501,32044,7,22,rail_leg,17:08,1028,-75.1662257986882,39.9519342771783,-75.1638872349499,39.9525548857932,42101,42101,pm_peak,TRUE,26,4.45,8.28333333333333,2.26932617088009,8,8.29166666666667,2.38164275705283,8
4723780302,47237803,33176,2,22,rail_leg,15:15,915,-75.2232933759479,39.9448265734297,-75.1543285653421,39.912135860101,42101,42101,off_peak,FALSE,15,43.264752,58.0270833333333,3.00189011225124,8,55.9145833333333,4.00737848739919,8
4723780303,47237803,33177,3,22,rail_leg,16:30,990,-75.1543285653421,39.912135860101,-75.2351116826331,39.934447396763,42101,42101,pm_peak,TRUE,30,33.186592,45.4958333333333,2.79055592686339,8,45.4833333333333,2.80356915377524,8
4723780402,47237804,33180,2,22,rail_leg,15:00,900,-75.226838106978,39.9419345979354,-75.1858598621043,39.9165483287187,42101,42101,off_peak,FALSE,60,29.541556,41.3479166666667,4.27985719146855,8,42.59375,3.34373303288975,8
4723780403,47237804,33181,3,22,rail_leg,19:00,1140,-75.1858598621043,39.9165483287187,-75.2351116826331,39.934447396763,42101,42101,off_peak,FALSE,60,22.648347,39.0791666666667,5.99813959252605,8,36.2583333333333,4.24794067755189,8
4732510302,47325103,33370,2,22,rail_leg,6:41,401,-74.8976831541036,40.1863154165969,-75.1648345113326,39.9541020155151,42017,42101,am_peak,TRUE,50,64.126648,,,0,,,0
4732510305,47325103,33371,5,22,rail_leg,17:39,1059,-75.1706866571216,39.953785415184,-75.1706866571216,39.953785415184,42101,42101,pm_peak,TRUE,50,3.23304,9.53125,1.12166392485337,8,8.30416666666667,0.855641873608939,8
4749130102,47491301,33616,2,22,rail_leg,7:47,467,-75.2227705952579,40.1527379939727,-75.1588750233838,39.9528401835985,42091,42101,am_peak,TRUE,31,40.607079,63.175,10.3432172391932,8,51.3354166666667,11.3562144287079,8
4749130110,47491301,33621,10,22,rail_leg,21:55,1315,-75.1588750233838,39.9528401835985,-75.2432307347085,40.1697612664544,42101,42091,off_peak,FALSE,37,40.403546,73.8666666666667,17.4622040827775,8,90.3666666666667,20.820662813657,8
4749130302,47491303,33629,2,22,rail_leg,15:02,902,-75.2432307347085,40.1697612664544,-75.2610376834135,40.1872915522603,42091,42091,off_peak,FALSE,3,5.5,33.5520833333333,14.507856211897,8,27.225,12.0645584846098,8
4760500102,47605001,33771,2,22,rail_leg,17:25,1045,-75.1677276497158,39.9525760413027,-75.1851044302225,40.0817417999993,42101,42091,pm_peak,TRUE,60,53.085221,69.1791666666667,4.02711789887366,8,63.6145833333333,5.11744943213669,8
4760500103,47605001,33772,3,22,rail_leg,19:55,1195,-75.1851044302225,40.0817417999993,-75.175827602964,39.9495803344789,42091,42101,off_peak,FALSE,63,66.874575,,,0,,,0
4816200103,48162001,34958,3,22,rail_leg,8:33,513,-75.2092872712104,40.0181516385401,-75.1588750233838,39.9528401835985,42101,42101,am_peak,TRUE,17,21.96886,39.9854166666667,6.94383040936112,8,33.1916666666667,6.13606305714583,8
4816200104,48162001,34958,4,22,rail_leg,8:53,533,-75.1588750233838,39.9528401835985,-75.1584725274299,39.950967187359,42101,42101,am_peak,TRUE,0,5.25,8.35208333333333,1.75008928343671,8,7.88958333333333,1.36151577237015,8
4816200105,48162001,34958,5,21,feeder_leg,8:58,538,-75.1584725274299,39.950967187359,-75.150623776162,39.9499928305521,42101,42101,am_peak,TRUE,0,6.347995,8.08541666666667,2.32905113011,8,7.93333333333333,1.6739839372653,8
4816200106,48162001,34958,6,14,feeder_leg,16:15,975,-75.150623776162,39.9499928305521,-75.1588750233838,39.9528401835985,42101,42101,pm_peak,TRUE,15,9.069824,13.0479166666667,2.45905255822786,8,10.5229166666667,1.74789981687775,8
4816200107,48162001,34959,7,22,rail_leg,16:50,1010,-75.1588750233838,39.9528401835985,-75.2092872712104,40.0181516385401,42101,42101,pm_peak,TRUE,0,20.448174,38,8.81923403073583,8,29.1958333333333,4.75550432957131,8
4829560103,48295601,35208,3,22,rail_leg,10:30,630,-75.3852282333979,39.8947898143957,-75.1669894744938,39.9484799410289,42045,42101,off_peak,FALSE,90,67.283333,104.061904761905,8.06853579289761,7,96.9190476190476,8.05731453154942,7
4829560104,48295601,35209,4,22,rail_leg,14:00,840,-75.1669894744938,39.9484799410289,-75.3852282333979,39.8947898143957,42101,42045,off_peak,FALSE,90,67.074783,116.4625,14.4752683172763,8,91.03125,12.4792953527032,8
4830540102,48305401,35279,2,22,rail_leg,5:26,326,-75.1660693164429,40.3113817259184,-75.1722789942054,39.9539778646615,42017,42101,off_peak,FALSE,94,102.701394,,,0,,,0
4830540104,48305401,35280,4,22,rail_leg,16:15,975,-75.1648345113326,39.9541020155151,-75.1722789942054,39.9539778646615,42101,42101,pm_peak,TRUE,80,5.330397,8.49791666666667,1.73716238012474,8,8.15208333333333,1.28820773428305,8
4832100202,48321002,35322,2,22,rail_leg,7:08,428,-75.6088161729411,40.0119718537478,-75.1722093187508,39.9861472659912,42029,42101,am_peak,TRUE,57,117.466305,151.093333333333,10.2027610642087,5,125.883333333333,10.9734528142543,4
4864450202,48644502,36084,2,22,rail_leg,6:55,415,-75.7773113001476,39.9924677984963,-75.1691139313301,39.9535949564727,42029,42101,am_peak,TRUE,50,87.25591,135.933333333333,10.9734528142543,4,,,0
4864450203,48644502,36084,3,22,rail_leg,17:00,1020,-75.1691139313301,39.9535949564727,-75.1691139313301,39.9535949564727,42101,42101,pm_peak,TRUE,65,3.375,8.29791666666667,1.85541758231453,8,5.93125,1.35551306692454,8
4868350201,48683502,36180,1,22,rail_leg,7:50,470,-75.1947508247048,40.0550864009275,-75.1665214095376,39.9615526212186,42101,42101,am_peak,TRUE,30,45.144616,54.1375,4.06355023054847,8,52.34375,2.70138026888901,8
4868350202,48683502,36181,2,22,rail_leg,17:20,1040,-75.1665214095376,39.9615526212186,-75.1947508247048,40.0550864009275,42101,42101,pm_peak,TRUE,40,48.824684,60.0270833333333,6.41735579169044,8,54.7104166666667,6.4501503458545,8
4887310102,48873101,36646,2,22,rail_leg,6:23,383,-74.970687244567,40.1423429432466,-75.1648345113326,39.9541020155151,42017,42101,am_peak,TRUE,46,52.995066,110.52380952381,9.71027928586628,7,91.7166666666667,13.2799526677298,8
4887310105,48873101,36647,5,22,rail_leg,16:48,1008,-75.1705068930163,39.9509065904554,-75.1705068930163,39.9509065904554,42101,42101,pm_peak,TRUE,42,3.905556,6.7875,1.19933017019621,8,7.6875,1.8680001614493,8
4925520403,49255204,37504,3,22,rail_leg,15:31,931,-75.1648345113326,39.9541020155151,-75.1873495829861,40.0339940755705,42101,42101,off_peak,FALSE,20,28.293557,45.3166666666667,7.09348012737474,8,42.6,6.21541861594443,8
4934700103,49347001,37666,3,22,rail_leg,7:55,475,-75.3548774564537,39.9036369389223,-75.1648345113326,39.9541020155151,42045,42101,am_peak,TRUE,31,33.270519,68.3,10.2834124408472,8,51.3333333333333,11.4563076131441,8
4940770201,49407702,37775,1,22,rail_leg,8:00,480,-75.2963731187561,39.8881445622113,-75.1752524766747,39.9659654913561,42045,42101,am_peak,TRUE,60,58.579515,66.6791666666667,8.99580038702364,8,70.6333333333333,9.35923277278849,8
4940770207,49407702,37781,7,22,rail_leg,18:08,1088,-75.1648345113326,39.9541020155151,-75.3010847747829,39.8935220159703,42101,42045,pm_peak,TRUE,23,26.650226,61.0583333333333,15.1181773277828,8,53.9416666666667,17.213373815009,8
4940770302,49407703,37784,2,22,rail_leg,17:00,1020,-74.9919645563739,40.0557019160434,-75.2963731187561,39.8881445622113,42101,42045,pm_peak,TRUE,80,76.778881,129.37380952381,13.0600247331981,7,101.327777777778,13.4941455069583,6
4942710204,49427102,37808,4,22,rail_leg,7:15,435,-75.1830863919108,40.1070307624765,-75.1648345113326,39.9541020155151,42091,42101,am_peak,TRUE,27,57.597874,,,0,,,0
4970310202,49703102,38287,2,22,rail_leg,6:35,395,-75.2823535717739,40.2437347422191,-75.0970997143657,40.0327180482812,42091,42101,am_peak,TRUE,55,78.706659,102.154166666667,10.4130326994589,8,91.70625,6.24800880979705,8
4970310203,49703102,38287,3,22,rail_leg,11:30,690,-75.0970997143657,40.0327180482812,-75.274466211559,40.2111841677703,42101,42091,off_peak,FALSE,45,71.476652,123.066666666667,9.89065215241139,5,128.466666666667,9.49605181114763,5
4971340102,49713401,38337,2,22,rail_leg,18:43,1123,-75.3686666885444,40.0437004752317,-75.4829079089365,40.0451966969818,42045,42029,pm_peak,TRUE,19,21.118173,37.2229166666667,8.97012651208762,8,36.85,6.12442417118307,8
4996200202,49962002,38711,2,22,rail_leg,7:03,423,-75.3393898477744,40.011683172831,-75.1659426772114,39.9531940428398,42045,42101,am_peak,TRUE,27,58.057687,,,0,,,0
4996200203,49962002,38712,3,22,rail_leg,17:00,1020,-75.1659426772114,39.9531940428398,-75.4829079089365,40.0451966969818,42101,42029,pm_peak,TRUE,38,45.804768,73.8166666666667,9.68798961896341,8,62.4416666666667,8.94327360965451,8
5023060101,50230601,39183,1,22,rail_leg,8:30,510,-75.1833908620653,39.9475606076449,-75.1261412370567,40.3135957992813,42101,42017,am_peak,TRUE,140,124.693296,130.9,6.01040764008565,2,130.9,6.01040764008565,2
5028430201,50284302,39264,1,22,rail_leg,6:40,400,-75.1936158015564,40.0213231298423,-75.1612826317197,39.9532127364358,42101,42101,am_peak,TRUE,35,40.669437,43.625,5.13935948081236,8,44.9479166666667,3.4981564022047,8
5028430203,50284302,39266,3,22,rail_leg,17:45,1065,-75.1665551812863,39.9452085642469,-75.1936158015564,40.0213231298423,42101,42101,pm_peak,TRUE,45,52.204469,58.4083333333333,7.63857690560599,8,55.0458333333333,7.75374333559512,8
5035620502,50356205,39449,2,22,rail_leg,11:00,660,-75.4829079089365,40.0451966969818,-75.1840170635385,39.9534784074457,42029,42101,off_peak,FALSE,60,47.078766,99.00625,23.6284196945522,8,89.1416666666667,16.5476248715303,8
5040140102,50401401,39470,2,22,rail_leg,8:13,493,-75.3854291498663,40.0396308610676,-75.1687160134156,39.9558364756335,42045,42101,am_peak,TRUE,32,48.197569,73.2458333333333,8.48478446752288,8,63.1020833333333,10.3518476132494,8
5040140104,50401401,39471,4,22,rail_leg,17:05,1025,-75.1638872349499,39.9525548857932,-75.42025058575,40.0287282649711,42101,42029,pm_peak,TRUE,45,69.107503,,,0,,,0
5040390101,50403901,39480,1,22,rail_leg,6:45,405,-75.2020994755601,40.077187821998,-75.1662257986882,39.9519342771783,42101,42101,am_peak,TRUE,45,41.326165,55.5375,5.71829249405966,8,49.1708333333333,3.27513176761456,8
5040390102,50403901,39481,2,22,rail_leg,18:10,1090,-75.1662257986882,39.9519342771783,-75.2020994755601,40.077187821998,42101,42101,pm_peak,TRUE,50,38.531193,57.9708333333333,5.13056318267581,8,58.0604166666667,5.11090444501086,8
5046350202,50463502,39642,2,22,rail_leg,6:18,378,-75.3548774564537,39.9036369389223,-75.1834073455283,39.9599979498596,42045,42101,am_peak,TRUE,32,29.40979,60.9854166666667,10.5249380253049,8,53.125,8.71677364953013,8
5046350207,50463502,39643,7,22,rail_leg,18:25,1105,-75.1834073455283,39.9599979498596,-75.3475957675981,39.9012278289218,42101,42045,pm_peak,TRUE,25,32.52171,69.3208333333333,12.2304484401685,8,48.975,9.61304916692484,8
5048230201,50482302,39705,1,22,rail_leg,8:30,510,-75.196250582134,40.0845531865234,-75.1652643007328,39.9488899960486,42091,42101,am_peak,TRUE,45,58.854566,72.8895833333333,5.24494418312788,8,73.2916666666667,3.94380164670733,8
5048230202,50482302,39706,2,22,rail_leg,17:40,1060,-75.1652643007328,39.9488899960486,-75.196250582134,40.0845531865234,42101,42091,pm_peak,TRUE,75,52.670713,63.6583333333333,7.84050836544235,8,60.6333333333333,2.7902892835178,8
5048570101,50485701,39722,1,22,rail_leg,5:00,300,-74.9853265543148,40.0477525065309,-75.1630657978927,39.949981511781,42101,42101,off_peak,FALSE,225,43.717357,69.7738095238095,11.0687282933382,7,70.475,9.98449214198365,6
5048570103,50485701,39724,3,22,rail_leg,18:00,1080,-74.971722014007,40.068261230225,-74.9853265543148,40.0477525065309,42017,42101,pm_peak,TRUE,80,23.629175,43.46875,9.16313974357684,8,38.5145833333333,8.63740682305657,8
5090530101,50905301,40304,1,22,rail_leg,8:07,487,-75.1595117962634,39.9367714452714,-75.3170969015922,40.0208081125859,42101,42091,am_peak,TRUE,31,53.52039,77.8166666666667,10.2566741724287,8,73.6333333333333,6.87888418415717,8
5090530104,50905301,40307,4,22,rail_leg,17:25,1045,-75.3170969015922,40.0208081125859,-75.1588750233838,39.9528401835985,42091,42101,pm_peak,TRUE,30,44.399699,65.74375,10.901619719106,8,50.11875,7.58786331208313,8
5101750101,51017501,40521,1,22,rail_leg,8:00,480,-74.8931888156492,40.1226963892805,-75.1691139313301,39.9535949564727,42017,42101,am_peak,TRUE,60,103.984149,100.183333333333,8.5,3,100.183333333333,8.5,3
5103110101,51031101,40607,1,22,rail_leg,7:15,435,-75.3417017450501,39.9005076012879,-75.1742868895805,39.952935291834,42045,42101,am_peak,TRUE,45,47.774367,81.5875,6.84779393279557,8,76.59375,4.83490071055781,8
5103110102,51031101,40608,2,22,rail_leg,17:20,1040,-75.1742868895805,39.952935291834,-75.3417017450501,39.9005076012879,42101,42045,pm_peak,TRUE,45,46.150461,87.3583333333333,12.9288375838604,8,72.4166666666667,6.27436204307809,8
5105180101,51051801,40636,1,22,rail_leg,8:00,480,-75.1685656145409,39.9486706858777,-75.3045400928903,40.0162243322963,42101,42091,am_peak,TRUE,42,42.290696,73.8583333333333,17.0665713352992,8,64.5041666666667,14.0396709758851,8
5105180102,51051801,40637,2,22,rail_leg,17:45,1065,-75.3045400928903,40.0162243322963,-75.1705068930163,39.9509065904554,42091,42101,pm_peak,TRUE,45,44.435303,64.7291666666667,12.4554340470972,8,55.6416666666667,8.54817347983005,8
5111180202,51111802,40680,2,22,rail_leg,5:20,320,-75.0507457532838,40.1204447180279,-75.1840170635385,39.9534784074457,42091,42101,off_peak,FALSE,60,50.390888,71.5166666666667,8.5,3,77.3233333333333,9.85880599035987,5
5111180203,51111802,40681,3,22,rail_leg,15:45,945,-75.1840170635385,39.9534784074457,-75.1840170635385,39.9534784074457,42101,42101,off_peak,FALSE,85,6.982919,5.67916666666667,1.99387454828174,8,6.09166666666667,1.23259308544455,8
5119280201,51192802,40858,1,22,rail_leg,6:20,380,-75.3385333435585,39.9979570494413,-75.600181420384,40.0334436556146,42045,42029,am_peak,TRUE,,,,,0,,,0
5119280202,51192802,40859,2,22,rail_leg,18:00,1080,-75.600181420384,40.0334436556146,-75.3385333435585,39.9979570494413,42029,42045,pm_peak,TRUE,60,,,,0,,,0
5122980102,51229801,40969,2,22,rail_leg,7:08,428,-75.3967642023521,39.912580844843,-75.1541388337345,39.9522458625874,42045,42101,am_peak,TRUE,38,48.767596,77.35,7.50713945901785,8,66.9125,6.36501318593629,8
5122980105,51229801,40970,5,22,rail_leg,9:34,574,-75.1572994746159,39.95264251715,-75.3862490558174,39.9062101361711,42101,42045,off_peak,FALSE,37,40.803611,78.3,17.2150266586242,8,78.6916666666667,17.4584472663631,8
5127700101,51277001,41022,1,22,rail_leg,7:00,420,-75.2925201496869,39.9202228863396,-75.1588750233838,39.9528401835985,42045,42101,am_peak,TRUE,55,36.15068,58.6875,9.02457293541731,8,50.3229166666667,6.01511282864003,8
5127700202,51277002,41026,2,22,rail_leg,19:00,1140,-75.1588750233838,39.9528401835985,-75.2844606971503,39.9242462649883,42101,42045,off_peak,FALSE,85,28.25,60.275,15.2842615390359,8,56.2166666666667,11.9552737914517,8
5129480207,51294802,41074,7,22,rail_leg,11:16,676,-75.3490077338315,40.0452635767863,-75.1588750233838,39.9528401835985,42045,42101,off_peak,FALSE,39,49.544105,66.4833333333333,9.87420882906575,8,63.7333333333333,8.75866917483962,8
5129480213,51294802,41078,13,22,rail_leg,15:45,945,-75.1588750233838,39.9528401835985,-75.3490077338315,40.0452635767863,42101,42045,off_peak,FALSE,32,39.126898,61.8333333333333,4.13260362222324,8,60.7604166666667,5.29126967014744,8
5171340102,51713401,41724,2,22,rail_leg,6:54,414,-75.214650332805,40.1349579453564,-75.1648345113326,39.9541020155151,42091,42101,am_peak,TRUE,36,42.869745,61.2604166666667,10.2116916244731,8,51.45,6.08114442028122,8
5171340105,51713401,41725,5,22,rail_leg,16:40,1000,-75.1648345113326,39.9541020155151,-75.214650332805,40.1349579453564,42101,42091,pm_peak,TRUE,35,40.629544,62.7333333333333,8.57321409974112,8,45.9833333333333,5.05682000583653,8
5174730101,51747301,41734,1,22,rail_leg,8:55,535,-75.3843009215246,39.9156678477591,-75.1704674139331,39.9548009865238,42045,42101,am_peak,TRUE,60,43.501685,82.3527777777778,7.75929132407412,6,77.2,8.08235389255163,7
5174730105,51747301,41738,5,22,rail_leg,16:54,1014,-75.1648345113326,39.9541020155151,-75.3862490558174,39.9062101361711,42101,42045,pm_peak,TRUE,31,36.357943,60.8,8.98013681092093,8,55.425,6.81254095662656,8
