record_id,depart_time,depart_min_of_day,depart_lon,depart_lat,dest_lon,dest_lat,peak_period,is_peak,survey_travtime,model_travtime,tt_cut_min,tt_restore_min,tt_cut_mean_min,tt_cut_sd_min,tt_cut_n_ok,tt_restore_mean_min,tt_restore_sd_min,tt_restore_n_ok
4120860107,17:05,1025,-75.1608290378846,39.9512565309348,-75.0750322611491,40.0214372944722,pm_peak,TRUE,25,30.640007,44.1333333333333,33.0666666666667,37.6,3.93593537822806,8,37.425,3.515871045182,8
4120860108,18:10,1090,-75.0750322611491,40.0214372944722,-75.0283305468631,40.0570508001269,pm_peak,TRUE,0,25.690393,35.75,30.5,42.18125,9.70338444270128,8,30.6416666666667,3.95809397772563,8
4122150101,7:19,439,-75.2232933759479,39.9448265734297,-75.1701604201666,39.9562259742499,am_peak,TRUE,35,29.544799,29.0333333333333,29.0333333333333,32.9520833333333,1.32087745907967,8,30.4791666666667,1.6720567602578,8
4122150103,8:11,491,-75.1662257986882,39.9519342771783,-75.1937934209145,39.951852697735,am_peak,TRUE,13,13.756261,25.9833333333333,20.1333333333333,20.69375,2.88639305725197,8,21.7166666666667,2.91875435487932,8
4122150106,16:32,992,-75.1937934209145,39.951852697735,-75.2232933759479,39.9448265734297,pm_peak,TRUE,37,18.37228,31.5166666666667,25.5166666666667,30.1479166666667,4.49410052002923,8,27.6416666666667,3.11390888939105,8
4122150201,8:15,495,-75.2232933759479,39.9448265734297,-75.1608290378846,39.9512565309348,am_peak,TRUE,47,29.802983,34.4,31.4,30.4,1.22474487139159,8,29.6916666666667,1.65984317484495,8
4122150202,17:02,1022,-75.1608290378846,39.9512565309348,-75.2232933759479,39.9448265734297,pm_peak,TRUE,28,28.787092,35.7333333333333,29.5166666666667,37.4208333333333,2.28613401404177,8,33.0604166666667,2.76044822533622,8
4122150301,7:30,450,-75.2232933759479,39.9448265734297,-75.1665214095376,39.9615526212186,am_peak,TRUE,42,39.803304,41.9833333333333,39.8,41.8458333333333,3.27915191804029,8,39.11875,3.27226727742717,8
4122150401,7:19,439,-75.2232933759479,39.9448265734297,-75.1717674832599,39.9564206302579,am_peak,TRUE,35,29.07502,29,29,32.9,1.29191625852747,8,30.4458333333333,1.6720567602578,8
4135390101,12:00,720,-75.1609354256761,39.9985787329005,-75.1339173390945,39.9885141593941,off_peak,FALSE,60,20.614316,44.5666666666667,33.5666666666667,45.7416666666667,7.19730438957465,8,32.2083333333333,5.11804309080776,8
4135390102,15:00,900,-75.1339173390945,39.9885141593941,-75.1609354256761,39.9985787329005,off_peak,FALSE,120,25.004741,39.9833333333333,34.3833333333333,36.6541666666667,5.43939736099448,8,35.7125,4.09380823598467,8
4151420401,8:30,510,-75.129379590646,40.0985420675764,-75.1256172805438,40.0721167066709,am_peak,TRUE,30,16.703283,21.6666666666667,21.6666666666667,29.9166666666667,5.75698333703139,8,29.9166666666667,5.75698333703139,8
4151420402,17:40,1060,-75.1256172805438,40.0721167066709,-75.129379590646,40.0985420675764,pm_peak,TRUE,20,18.253168,45.3833333333333,65.3833333333333,46.7833333333333,7.27755846028441,8,44.20625,10.5001055833694,8
4156900102,8:16,496,-75.1962680244175,40.0724717157188,-75.1437069495727,40.0908743802349,am_peak,TRUE,22,31.70825,83.8166666666667,83.8166666666667,56.15,18.1477730497895,6,56.15,18.1477730497895,6
4156900105,18:00,1080,-75.1437069495727,40.0908743802349,-75.1962680244175,40.0724717157188,pm_peak,TRUE,21,29.750791,82.4,82.4,60.275,17.0665713352992,8,60.275,17.0665713352992,8
4161520201,10:05,605,-75.0769909306507,40.0311101522267,-74.9795376136262,40.1272335892217,off_peak,FALSE,45,49.601288,56.6,41.6,51.225,4.92624168538828,8,47.35,4.86973158544552,8
4161520202,14:05,845,-74.9795376136262,40.1272335892217,-75.0769909306507,40.0311101522267,off_peak,FALSE,150,50.324361,46.35,46.35,53.85,5.13392080744755,8,53.85,5.13392080744755,8
4165810101,9:30,570,-75.2165947836222,39.9537421538695,-75.1583275844786,39.9602029183105,off_peak,FALSE,30,29.424943,32.9166666666667,38.3,37.8916666666667,5.07465692014178,8,35.1458333333333,4.9496412408071,8
4165810102,15:00,900,-75.1583275844786,39.9602029183105,-75.1698571868868,39.9452577603363,off_peak,FALSE,20,19.278363,31.2166666666667,30.5333333333333,28.0770833333333,2.47937424101004,8,25.4729166666667,3.17637531142773,8
4165810105,21:30,1290,-75.1773253490168,39.9478229139105,-75.1630657978927,39.949981511781,off_peak,FALSE,30,13.594292,46.4,15.0666666666667,28.825,8.3322523108358,8,21.8354166666667,6.55026618567327,8
4166930101,7:30,450,-75.1661003080911,39.9138576581668,-75.1541388337345,39.9522458625874,am_peak,TRUE,60,28.701108,37.2666666666667,30.35,35.2770833333333,2.63790948826035,8,31.8958333333333,2.74907993266665,8
4166930104,17:30,1050,-75.1541388337345,39.9522458625874,-75.1661003080911,39.9138576581668,pm_peak,TRUE,30,29.556428,29.6166666666667,32.0666666666667,34.3770833333333,2.53516439935284,8,33.225,1.89097690382343,8
4166930201,15:00,900,-75.1661003080911,39.9138576581668,-75.1593108938158,39.9400078893569,off_peak,FALSE,20,22.181638,24.1,29.1,27.85,5.56776436283002,8,28.8875,2.94918269549863,8
4169530401,6:45,405,-74.8592732788772,40.2475559050292,-75.1638872349499,39.9525548857932,am_peak,TRUE,75,110.700288,,,,,0,,,0
4169530402,16:30,990,-75.1638872349499,39.9525548857932,-74.8592732788772,40.2475559050292,pm_peak,TRUE,90,108.626724,,,,,0,,,0
4182700101,9:15,555,-75.105165712328,40.1276279762693,-75.1213092333967,40.110417860785,am_peak,TRUE,10,22.788658,,,,,0,,,0
4182700105,15:05,905,-75.1303917234572,40.1051385654962,-75.105165712328,40.1276279762693,off_peak,FALSE,20,29.189776,,,,,0,,,0
4195770402,14:40,880,-74.9853265543148,40.0477525065309,-75.1612826317197,39.9532127364358,off_peak,FALSE,20,52.235668,75.1,70.1,76.1,4.51188905638679,8,74.6,6.33019972602986,8
4212940101,3:45,225,-75.3673834571287,40.1080902731022,-75.1461838934269,39.9589037110814,off_peak,FALSE,186,87.294782,,,,,0,,,0
4212940102,15:36,936,-75.1461838934269,39.9589037110814,-75.3673834571287,40.1080902731022,off_peak,FALSE,69,82.889388,,,,,0,,,0
4218280101,6:30,390,-75.1727947008017,39.9254003368501,-75.1619465866814,40.0435075759518,am_peak,TRUE,60,44.042432,48.2666666666667,46.2666666666667,52.8729166666667,5.55747699907414,8,51.8833333333333,7.70550720393157,8
4218280103,21:00,1260,-74.9919645563739,40.0557019160434,-75.1727947008017,39.9254003368501,off_peak,FALSE,75,61.323722,88.6166666666667,93.6166666666667,100.991666666667,10.507650274239,8,97.15,6.77076465166631,8
4218280201,6:00,360,-75.1727947008017,39.9254003368501,-75.2239722514315,39.9735103886618,am_peak,TRUE,45,45.440448,54.9,42.9,45.48125,5.63323075068616,8,44.49375,4.38594379537523,8
4218890201,10:00,600,-75.1748164256956,39.9150535108662,-75.1612826317197,39.9532127364358,off_peak,FALSE,30,19.127612,31.1,24.1,34.05,7.14382850538041,8,28.475,6.17454451761423,8
4218890202,16:00,960,-75.1612826317197,39.9532127364358,-75.1748164256956,39.9150535108662,pm_peak,TRUE,30,19.008815,28.1833333333333,32.1833333333333,31.8208333333333,1.50049594975731,8,31.0041666666667,2.03260623221471,8
4226400104,17:05,1025,-75.3460361638143,40.1143423687777,-75.2626735411038,39.9640057100153,pm_peak,TRUE,23,33.942327,50.0833333333333,51.4833333333333,51.4354166666667,4.81560325631402,8,47.6854166666667,5.01134773796368,8
4226400105,17:33,1053,-75.2626735411038,39.9640057100153,-75.1414393682529,39.9601471054741,pm_peak,TRUE,25,32.548835,42.7,37.7,44.7,3.08220700148449,8,43.7,2.40535117721182,8
4226400202,8:35,515,-75.1414393682529,39.9601471054741,-75.1701604201666,39.9562259742499,am_peak,TRUE,30,18.911922,21.6333333333333,28.3166666666667,19.8354166666667,2.34023532767303,8,27.8104166666667,5.49474451288727,8
4226400203,17:10,1030,-75.1701604201666,39.9562259742499,-75.1701604201666,39.9562259742499,pm_peak,TRUE,30,4.251208,10.2833333333333,12.2833333333333,7.92916666666667,3.18261335662656,8,7.15416666666667,1.76108169320981,8
4237420101,6:00,360,-75.5452592499028,40.203087602511,-75.1677276497158,39.9525760413027,am_peak,TRUE,90,133.333258,,,,,0,,,0
4247090101,9:00,540,-75.1781614636911,39.9498663111966,-75.1984494658686,39.9539400028283,am_peak,TRUE,15,9.966146,27.4166666666667,22.2666666666667,26.4708333333333,6.35048273380701,8,22.4666666666667,5.01668644197969,8
4275100401,6:35,395,-75.2203509863295,40.0410461667675,-75.1595117962634,39.9367714452714,am_peak,TRUE,45,46.809493,58,63.8666666666667,65.5770833333333,7.32033988227756,8,64.1479166666667,5.55279450238475,8
4275100402,10:30,630,-75.1595117962634,39.9367714452714,-75.1516301589525,39.9168650559185,off_peak,FALSE,45,19.053418,34.6833333333333,23.7,36.8166666666667,6.97849303785316,8,27.2645833333333,4.0164783348458,8
4276150101,8:35,515,-75.1628439188361,39.9457617844426,-75.1937934209145,39.951852697735,am_peak,TRUE,30,21.445981,25.4166666666667,23.4166666666667,27.6666666666667,2.77746029931765,8,24.7145833333333,2.54044174230226,8
4276150102,17:00,1020,-75.1937934209145,39.951852697735,-75.1537481432666,39.9503794767793,pm_peak,TRUE,25,16.56589,22.4666666666667,23.4666666666667,24.4666666666667,3.59563227104378,8,23.4666666666667,2.40535117721182,8
4302550101,9:00,540,-75.2774149663199,39.9687743576991,-75.3024393659454,39.9834631042535,am_peak,TRUE,30,19.508835,59.3333333333333,33.3,45.5708333333333,10.0416464137318,8,48.0145833333333,10.3257515868499,8
4310310101,11:30,690,-75.177201361549,39.9550054347417,-75.1906300416804,39.958024348983,off_peak,FALSE,30,12.364913,11.9166666666667,11.9166666666667,12.5333333333333,1.81239121184194,8,11.9083333333333,1.16914702322025,8
4312300101,9:10,550,-75.2119692985922,40.025270412473,-75.1659426772114,39.9531940428398,am_peak,TRUE,15,21.146886,37.85,36.1,45.8541666666667,9.52528693897676,8,36.35,4.65985898008574,8
4320260101,15:30,930,-75.1102184888777,39.9887849617672,-75.1621989372444,39.9276530000056,off_peak,FALSE,60,46.937114,60.8166666666667,53.2833333333333,58.55625,5.14342651444772,8,53.34375,4.35940815755155,8
4320260102,21:00,1260,-75.1621989372444,39.9276530000056,-75.1102184888777,39.9887849617672,off_peak,FALSE,65,45.038301,89.2333333333333,59.2833333333333,65.7354166666667,11.3873692123934,8,59.6291666666667,6.54284263012184,8
4322080101,7:20,440,-75.1393249025147,40.0100834581765,-75.1691139313301,39.9535949564727,am_peak,TRUE,55,27.685963,35.9166666666667,34.0666666666667,34.8333333333333,3.68701066164008,8,31.7333333333333,4.29043787309141,8
4322080102,12:30,750,-75.1691139313301,39.9535949564727,-75.1393249025147,40.0100834581765,off_peak,FALSE,45,29.525072,45.55,45.05,46.5520833333333,7.25628046252305,8,46.2333333333333,5.28779667260322,8
4322080104,19:00,1140,-75.1509013014001,40.0025369261947,-75.1393249025147,40.0100834581765,off_peak,FALSE,60,10.453227,20.9833333333333,20.9833333333333,23.5104166666667,5.87142621799281,8,23.7270833333333,6.28761656144914,8
4333730103,14:00,840,-75.1191244525154,40.0364863338015,-75.1074608568458,40.0361390710689,off_peak,FALSE,15,9.627913,22.1166666666667,37.3166666666667,31.025,10.5889092922737,8,22.8125,5.90493975346603,8
4342350302,17:30,1050,-75.1629472849343,39.9666206906345,-75.1648345113326,39.9541020155151,pm_peak,TRUE,20,12.02212,34.1166666666667,19.8,27.0458333333333,6.23378372449747,8,21.7125,3.14357179825651,8
4352930302,15:00,900,-74.9706843838361,40.0810152002897,-75.0733744933994,40.0711402892958,off_peak,FALSE,45,43.691773,64.75,65.75,59.975,9.4135287650022,8,59.2729166666667,9.21212941577657,8
4364010101,12:25,745,-75.1505658415867,39.9464361327538,-75.1630657978927,39.949981511781,off_peak,FALSE,15,13.731081,15.95,15.1666666666667,16.7,2.23606797749979,8,14.8979166666667,1.30847170939448,8
4369530101,7:00,420,-75.2240469261417,40.0283746179593,-75.2361840313814,40.0659288695917,am_peak,TRUE,30,26.560449,36.2666666666667,42.6666666666667,31.6666666666667,3.47850542618522,8,44.8916666666667,4.17945656070943,8
4369530102,17:15,1035,-75.2361840313814,40.0659288695917,-75.2240469261417,40.0283746179593,pm_peak,TRUE,15,25.348863,29.2833333333333,,33.9833333333333,4.4506821307044,8,,,0
4381540101,8:15,495,-75.1700384657366,39.9693644720962,-75.1588750233838,39.9528401835985,am_peak,TRUE,35,21.33371,25.15,26.4833333333333,28.2833333333333,3.95222460964447,8,26.6083333333333,2.92193401922398,8
4381540102,17:30,1050,-75.1588750233838,39.9528401835985,-75.1700384657366,39.9693644720962,pm_peak,TRUE,30,17.952199,19.15,25.15,23.9979166666667,3.08780804645399,8,23.8145833333333,1.7662721369893,8
4384840102,8:40,520,-75.1655746637264,39.9307064691021,-75.1638872349499,39.9525548857932,am_peak,TRUE,3,11.813283,29.3,23.3,21.425,5.44944295973713,8,18.925,2.85043856274785,8
4384840103,8:46,526,-75.1638872349499,39.9525548857932,-75.1708705877199,39.9529581159317,am_peak,TRUE,2,7.183058,6.65,5.65,7.65,1.53529894715748,8,6.775,1.1259916264596,8
4384840107,18:10,1090,-75.1638872349499,39.9525548857932,-75.1655746637264,39.9307064691021,pm_peak,TRUE,3,11.905431,13.4833333333333,16.4833333333333,17.7333333333333,1,8,16.9833333333333,3.19597961731387,8
4384840202,8:42,522,-75.1655746637264,39.9307064691021,-75.1638872349499,39.9525548857932,am_peak,TRUE,8,11.813283,27.3,21.3,21.425,5.50162313711664,8,20.425,4.48608961123159,8
4384840203,8:52,532,-75.1638872349499,39.9525548857932,-75.1708705877199,39.9529581159317,am_peak,TRUE,2,7.183058,6.65,5.65,8.35625,1.8149060384966,8,7.025,1.35620268186054,8
4384840206,18:15,1095,-75.1638872349499,39.9525548857932,-75.1655746637264,39.9307064691021,pm_peak,TRUE,8,11.905431,16.4833333333333,18.4833333333333,14.9833333333333,3.47439614486152,8,15.4833333333333,2.0528725518857,8
4387350101,11:25,685,-75.2426068713605,39.9822769709651,-75.2862320050127,39.9472873841357,off_peak,FALSE,15,37.797493,50.05,60.05,45.8979166666667,5.9068593265097,8,53.3979166666667,8.30221063265013,8
4387350102,13:10,790,-75.2862320050127,39.9472873841357,-75.2354698649569,39.9579979858569,off_peak,FALSE,35,30.047359,45.1,30.1,38.83125,6.01331483934966,8,34.6416666666667,4.62202285131686,8
4398290101,6:52,412,-75.1505658415867,39.9464361327538,-75.1629816913276,39.9348297671495,am_peak,TRUE,28,19.234006,22.2,23.1333333333333,22.8833333333333,3.68067669761702,8,21.7020833333333,3.48636160802415,8
4398290102,15:30,930,-75.1629816913276,39.9348297671495,-75.1505658415867,39.9464361327538,off_peak,FALSE,40,20.307047,28.6,25.6,25.8020833333333,3.48387940012326,8,23.9666666666667,3.29159584010601,8
4408390102,10:11,611,-75.1712542041449,40.055999502503,-75.1398050137829,40.0366774270012,off_peak,FALSE,7,26.761107,52.8,42.7666666666667,41.0083333333333,5.5340145880109,8,35.59375,4.50831627934456,8
4408390103,10:25,625,-75.1398050137829,40.0366774270012,-75.2024327640643,39.9546329212277,off_peak,FALSE,22,40.373061,49.9,56.9,61.9,6.61707747315341,8,49.1520833333333,4.25944736615906,8
4408390105,11:10,670,-75.2024327640643,39.9546329212277,-75.0593151476913,40.0302346423682,off_peak,FALSE,10,48.637724,75.1833333333333,59.7333333333333,68.8770833333333,6.21176519080642,8,60.4208333333333,2.95728519326184,8
4408390108,11:40,700,-75.1471644147674,40.0425358392666,-75.1571977835929,40.0823045185899,off_peak,FALSE,25,26.725085,45.5833333333333,41.7333333333333,45.0041666666667,6.37031028872246,8,43.69375,6.13206468181026,8
4408390111,1:00,60,-75.1571977835929,40.0823045185899,-75.1775196297924,40.0491886937231,off_peak,FALSE,-615,29.469078,,,,,0,,,0
4409010201,9:00,540,-75.1722093187508,39.9861472659912,-75.1541388337345,39.9522458625874,am_peak,TRUE,45,29.964168,36.9833333333333,30.8833333333333,43.5875,6.13462557556539,8,35.21875,6.06352899956547,8
4409010202,12:00,720,-75.1541388337345,39.9522458625874,-75.1722093187508,39.9861472659912,off_peak,FALSE,30,35.148436,42.4666666666667,39.0833333333333,40.1916666666667,5.20991118956692,8,38.55,3.45743964356413,8
4409010301,9:00,540,-75.1722093187508,39.9861472659912,-75.1541388337345,39.9522458625874,am_peak,TRUE,45,29.964168,36.9833333333333,30.8833333333333,43.5875,6.13462557556539,8,35.21875,6.06352899956547,8
4409010302,12:00,720,-75.1541388337345,39.9522458625874,-75.1742078313758,39.9986750681483,off_peak,FALSE,60,31.49157,45.7166666666667,36.95,46.0854166666667,5.81777133390878,8,43.875,3.120337792052,8
4424980102,11:30,690,-75.1588750233838,39.9528401835985,-75.1505658415867,39.9464361327538,off_peak,FALSE,25,14.486447,14.35,15.7666666666667,16.325,2.77093760992471,8,16.9395833333333,2.57720374954459,8
4439730101,8:03,483,-75.2322455285086,39.963278945388,-75.177201361549,39.9550054347417,am_peak,TRUE,23,18.436765,30.9,20.9,26.6604166666667,5.00159448782435,8,25.29375,2.3402098925673,8
4440130101,11:00,660,-75.2344018743884,39.9529742315534,-75.1528356388386,39.9549263716921,off_peak,FALSE,45,32.949828,44.1333333333333,35.1333333333333,39.4708333333333,5.59831146595483,8,32.8708333333333,3.99765556295187,8
4450080101,11:30,690,-75.1774381258043,39.9578243101046,-75.1724998481553,39.9491635804723,off_peak,FALSE,30,16.300433,26.6333333333333,23.3833333333333,29.6895833333333,6.3413354052772,8,27.9458333333333,4.41004220186408,8
4450080102,13:00,780,-75.1724998481553,39.9491635804723,-75.1588750233838,39.9528401835985,off_peak,FALSE,20,16.369159,27.1666666666667,19.3,21.9791666666667,5.27690949415696,8,26.0375,7.14556555794271,8
4450080103,14:50,890,-75.1588750233838,39.9528401835985,-75.1774381258043,39.9578243101046,off_peak,FALSE,25,14.736952,22.4166666666667,18.2333333333333,20.45625,2.33292407125097,8,19.3666666666667,2.00216153035932,8
4476210102,9:30,570,-75.177201361549,39.9550054347417,-75.1785792243999,39.9689777214525,off_peak,FALSE,30,11.29454,26.85,18.8833333333333,25.6895833333333,3.62930026816574,8,22.95625,3.22907104313103,8
4476210103,13:30,810,-75.1785792243999,39.9689777214525,-75.1673585815214,39.9505151310837,off_peak,FALSE,30,20.48011,23.7333333333333,21.35,26.3541666666667,4.38451233465005,8,24.48125,4.5617929980593,8
4476210104,14:30,870,-75.1673585815214,39.9505151310837,-75.1785792243999,39.9689777214525,off_peak,FALSE,45,20.980782,33.6,25.1333333333333,31.04375,4.0984505153758,8,27.9604166666667,3.59020865887844,8
4479380102,7:35,455,-75.2074989674157,39.9516652307221,-75.1732743609913,39.9456003211594,am_peak,TRUE,25,25.065674,33.2333333333333,33.4833333333333,30.6083333333333,4.1726148019814,8,27.3916666666667,1.88572330445174,8
4479380103,17:00,1020,-75.1732743609913,39.9456003211594,-75.2162654488479,39.9464660922369,pm_peak,TRUE,45,29.589872,33.1666666666667,30.1666666666667,30.6833333333333,4.12192165078839,8,28.4166666666667,2.77746029931765,8
4483410101,9:30,570,-75.1516301589525,39.9168650559185,-75.1977262540913,39.9594259908695,off_peak,FALSE,30,42.12106,51.4,48.4,48.3333333333333,3.71487785267799,8,43.6166666666667,3.37836252248531,8
4483410102,12:15,735,-75.1977262540913,39.9594259908695,-75.1516301589525,39.9168650559185,off_peak,FALSE,705,38.757952,49.8166666666667,51.7,50.2666666666667,4.25370053647036,8,46.1666666666667,5.44432863498469,8
4500900102,8:10,490,-75.4233197162045,40.0419674851349,-75.1840170635385,39.9534784074457,am_peak,TRUE,30,42.087041,141.633333333333,100.633333333333,110.383333333333,28.0564906334821,7,90.597619047619,19.4868698163172,7
4500900105,17:47,1067,-75.1742868895805,39.952935291834,-75.1677276497158,39.9525760413027,pm_peak,TRUE,3,7.781714,12.8,4.76666666666667,7.22083333333333,1.37167346523803,8,7.66041666666667,1.7549688528869,8
4502380101,8:05,485,-75.1829342839572,39.9329910377486,-75.1668204811424,39.9566224991973,am_peak,TRUE,15,27.745266,31.9333333333333,30.9333333333333,38.8395833333333,4.09254003383857,8,36.825,4.05894074852048,8
4502380102,16:50,1010,-75.1668204811424,39.9566224991973,-75.1829342839572,39.9329910377486,pm_peak,TRUE,15,25.316308,31.6166666666667,40.5166666666667,38.1083333333333,6.73130568244202,8,37.9395833333333,4.27110016588046,8
4502380103,17:55,1075,-75.1829342839572,39.9329910377486,-75.1649773922386,39.9502186753736,pm_peak,TRUE,10,24.048984,32.3166666666667,29.8833333333333,37.5666666666667,6.83478497937468,8,32.9541666666667,5.41789912718767,8
4502380104,21:15,1275,-75.1649773922386,39.9502186753736,-75.1829342839572,39.9329910377486,off_peak,FALSE,10,19.430769,33.9333333333333,38.8833333333333,32.275,5.44024538428827,8,34.6145833333333,5.9753158746285,8
4505960202,15:30,930,-75.1977262540913,39.9594259908695,-75.2182588102061,39.950471058218,off_peak,FALSE,30,23.297955,29.8,23.6,26.725,2.61520280557469,8,27.8583333333333,2.09882809326523,8
4505960302,16:33,993,-75.1690343341821,39.9653703786754,-75.2182588102061,39.950471058218,pm_peak,TRUE,42,34.773595,34,39.6,39.6645833333333,3.98600167152459,8,36.06875,3.34460519771339,8
4522480102,8:38,518,-75.1715947626354,39.9429517013451,-75.1489215256524,39.95458250175,am_peak,TRUE,20,27.576123,27.3166666666667,26.75,33,4.38120082111293,8,31.9770833333333,3.32865072883942,8
4522480202,9:06,546,-75.1715947626354,39.9429517013451,-75.1588750233838,39.9528401835985,am_peak,TRUE,14,20.379804,18.4,32.25,25.4979166666667,4.26838170051248,8,25.6541666666667,4.55088295985359,8
4522560101,7:30,450,-75.2062968547165,39.9737371253413,-75.1705068930163,39.9509065904554,am_peak,TRUE,90,27.857043,33.7,33.5666666666667,34.0458333333333,3.05429375101026,8,34.8166666666667,3.3081069252023,8
4522560102,13:30,810,-75.1705068930163,39.9509065904554,-75.1540803782248,39.9488624668665,off_peak,FALSE,90,14.705303,17.2,12,16.60625,2.29623462485456,8,14.1333333333333,3.80178529490704,8
4522560103,16:30,990,-75.1540803782248,39.9488624668665,-75.2074740441751,39.9601688794781,pm_peak,TRUE,60,21.20082,33.6166666666667,26.6166666666667,30.5104166666667,2.83869153710951,8,28.09375,3.18114406768463,8
4522560104,18:10,1090,-75.2074740441751,39.9601688794781,-75.2062968547165,39.9737371253413,pm_peak,TRUE,20,15.826609,14.35,16.35,16.075,3.92273592571016,8,13.1,1.96396101212393,8
4527120101,9:00,540,-75.2109035921265,39.9515172049363,-75.1957094473416,39.9494354858208,am_peak,TRUE,15,13.328026,17.45,20.45,16.3166666666667,3.7688362904386,8,16.1458333333333,2.07549477749971,8
4527120102,17:15,1035,-75.1957094473416,39.9494354858208,-75.2109035921265,39.9515172049363,pm_peak,TRUE,30,12.992782,19.0833333333333,17.75,21.90625,2.65946852161486,8,20.3416666666667,2.7712669728701,8
4533550101,9:00,540,-75.1621985739407,40.0312108390649,-75.1719943253434,40.0385566769693,am_peak,TRUE,60,12.605163,23.15,17.5666666666667,19.825,3.59235298933721,8,15.2458333333333,3.43579142242551,8
4533550102,12:15,735,-75.1719943253434,40.0385566769693,-75.1398050137829,40.0366774270012,off_peak,FALSE,105,19.833085,20.2666666666667,16.9166666666667,23.5166666666667,4.62771156034106,8,21.6,3.94429465398572,8
4533550103,17:30,1050,-75.1398050137829,40.0366774270012,-75.1571977835929,40.0823045185899,pm_peak,TRUE,60,32.589507,51.5833333333333,57.2333333333333,54.1333333333333,4.85209822065229,8,54.24375,8.54317669579387,8
4533550104,20:30,1230,-75.1571977835929,40.0823045185899,-75.1621985739407,40.0312108390649,off_peak,FALSE,210,36.079631,50.3,50.3,62.3458333333333,9.82938076332768,8,57.5645833333333,5.11770531958369,8
4533550201,9:00,540,-75.1621985739407,40.0312108390649,-75.1894072133033,40.0670899916203,am_peak,TRUE,132,27.850878,38.1166666666667,35.1166666666667,34.8145833333333,3.51835817477865,8,31.3875,2.88907012557262,8
4533550202,12:27,747,-75.1894072133033,40.0670899916203,-75.1621985739407,40.0312108390649,off_peak,FALSE,68,30.437739,44.25,38.25,38.7958333333333,4.89387980275461,8,36.00625,3.0957079542643,8
4539300101,8:45,525,-75.2162654488479,39.9464660922369,-75.1648345113326,39.9541020155151,am_peak,TRUE,20,23.572339,26.9,22.9,23.7375,1.54513445246376,8,23.6229166666667,1.45866152769618,8
4539300106,15:45,945,-75.1648345113326,39.9541020155151,-75.2162654488479,39.9464660922369,off_peak,FALSE,45,23.057422,29.75,26.8833333333333,29.5416666666667,3.22656385117578,8,26.7208333333333,2.63096261579565,8
4555970203,11:37,697,-75.1655746637264,39.9307064691021,-75.1537481432666,39.9503794767793,off_peak,FALSE,38,21.625032,49.4666666666667,22.4666666666667,35.3125,7.61799639325322,8,29.8270833333333,3.4440993650747,8
4555970204,13:45,825,-75.1537481432666,39.9503794767793,-75.1655746637264,39.9307064691021,off_peak,FALSE,35,21.919727,25.4833333333333,22.4833333333333,23.8020833333333,3.85031886434654,8,23.1958333333333,1.90783160382971,8
4557310101,8:30,510,-75.1824371554093,39.9245363175742,-75.1665214095376,39.9615526212186,am_peak,TRUE,15,29.558659,33.8,37.9666666666667,38.3125,5.14663358921026,8,34.9916666666667,3.5200333692502,8
4557310102,10:15,615,-75.1665214095376,39.9615526212186,-75.1824371554093,39.9245363175742,off_peak,FALSE,15,29.17866,37.55,48.05,40.3541666666667,7.16190733440937,8,36.84375,5.52531646367966,8
4557310202,15:30,930,-75.1959402940889,39.9314017565807,-75.1824371554093,39.9245363175742,off_peak,FALSE,60,15.138128,19.6,19.8,24.9958333333333,4.58621770712456,8,22.825,4.3308692627957,8
4557310301,8:30,510,-75.1824371554093,39.9245363175742,-75.1938842464804,39.9345602638164,am_peak,TRUE,60,14.782794,20.3333333333333,17.3333333333333,29.2395833333333,6.90488633919074,8,23.1729166666667,6.93420860718341,8
4557310302,15:30,930,-75.1938842464804,39.9345602638164,-75.1824371554093,39.9245363175742,off_peak,FALSE,75,20.96718,23.4,16.4,29.1479166666667,4.7764338618375,8,27.5,4.22137418384109,8
4561260201,11:50,710,-75.320477487343,40.0191471912447,-75.1652507511981,39.9564326348413,off_peak,FALSE,80,45.09206,69.85,66.9833333333333,61.9166666666667,8.67730116773387,8,59.4833333333333,9.05932826270406,8
4566930101,9:30,570,-75.0529627230323,40.0535132505067,-75.0503988334115,40.0876996804033,off_peak,FALSE,60,31.563665,53.75,41.9,53.64375,12.5973477225509,8,43.3604166666667,6.58141887473833,8
4566930102,12:00,720,-75.0503988334115,40.0876996804033,-75.0529627230323,40.0535132505067,off_peak,FALSE,45,27.329899,,33.3,,,0,45.2979166666667,9.43069724862579,8
4566930103,17:00,1020,-75.0529627230323,40.0535132505067,-74.9483992946146,40.1048194394571,pm_peak,TRUE,80,43.193383,77.2333333333333,71.3666666666667,77.9520833333333,9.45230902125683,8,71.0541666666667,7.28002676386149,8
4587730102,8:30,510,-75.0348471683492,40.0693397630959,-74.9537657364031,40.1342148390318,am_peak,TRUE,20,39.256622,40.6833333333333,35.9166666666667,46.3166666666667,8.19865455473863,8,39.2916666666667,6.19763779884839,8
4587730103,9:15,555,-74.9537657364031,40.1342148390318,-74.8785375008296,40.1842810109394,am_peak,TRUE,20,31.297603,74.5833333333333,74.5833333333333,62.0833333333333,15.5126676346416,8,62.0833333333333,15.5126676346416,8
4587730106,17:30,1050,-74.8785375008296,40.1842810109394,-74.9537657364031,40.1342148390318,pm_peak,TRUE,25,32.464149,72.6,72.6,49.1,12.3085336250912,8,49.1,12.3085336250912,8
