"record_id","person_id","journey_id","trip_num","mode","rr_role","depart_time","depart_min_of_day","depart_lon","depart_lat","dest_lon","dest_lat","o_county","d_county","peak_period","is_peak","survey_travtime","model_travtime"
4589620101,45896201,30666,1,22,"rail_leg","13:00",780,-75.2087795541006,40.0727929276456,-75.1572994746159,39.95264251715,42101,42101,"off_peak",FALSE,90,34.289175
4604430202,46044302,30929,2,22,"rail_leg","7:00",420,-75.0970591119887,40.1962393455377,-75.1710325749335,39.9522008993665,42017,42101,"am_peak",TRUE,75,62.869458
4604430204,46044302,30930,4,22,"rail_leg","14:35",875,-75.1648345113326,39.9541020155151,-75.0970591119887,40.1962393455377,42101,42017,"off_peak",FALSE,50,56.166667
4617410202,46174102,31146,2,22,"rail_leg","6:35",395,-75.5182227312107,40.0361776802347,-75.1691139313301,39.9535949564727,42029,42101,"am_peak",TRUE,55,48.505797
4617410205,46174102,31148,5,22,"rail_leg","16:36",996,-75.1691139313301,39.9535949564727,-75.1648345113326,39.9541020155151,42101,42101,"pm_peak",TRUE,74,6.673416
4625730202,46257302,31274,2,22,"rail_leg","10:33",633,-75.1583891414117,40.0192666370153,-75.2227705952579,40.1527379939727,42101,42091,"off_peak",FALSE,27,32.277034
4625730205,46257302,31277,5,22,"rail_leg","17:40",1060,-75.2227705952579,40.1527379939727,-75.1583891414117,40.0192666370153,42091,42101,"pm_peak",TRUE,25,32.850174
4627660101,46276601,31301,1,22,"rail_leg","7:45",465,-75.1689771799637,39.9467826108977,-75.3170969015922,40.0208081125859,42101,42091,"am_peak",TRUE,60,42.529164
4627660102,46276601,31302,2,22,"rail_leg","14:50",890,-75.3170969015922,40.0208081125859,-75.1689771799637,39.9467826108977,42091,42101,"off_peak",FALSE,550,47.876665
4646600101,46466001,31645,1,22,"rail_leg","7:30",450,-75.6045986594792,39.9672377723841,-75.1541388337345,39.9522458625874,42029,42101,"am_peak",TRUE,NA,93.886025
4646600102,46466001,31646,2,22,"rail_leg","17:00",1020,-75.1541388337345,39.9522458625874,-75.6045986594792,39.9672377723841,42101,42029,"pm_peak",TRUE,63,92.381138
4670530101,46705301,32012,1,22,"rail_leg","10:30",630,-75.1687160134156,39.9558364756335,-75.1539262084391,39.9844115630897,42101,42101,"off_peak",FALSE,20,24.380537
4670530104,46705301,32014,4,22,"rail_leg","18:35",1115,-75.1539262084391,39.9844115630897,-75.1687160134156,39.9558364756335,42101,42101,"pm_peak",TRUE,15,23.36428
4671650102,46716501,32041,2,22,"rail_leg","7:27",447,-75.4829079089365,40.0451966969818,-75.1648345113326,39.9541020155151,42029,42101,"am_peak",TRUE,41,42.427505
4671650107,46716501,32044,7,22,"rail_leg","17:08",1028,-75.1662257986882,39.9519342771783,-75.1638872349499,39.9525548857932,42101,42101,"pm_peak",TRUE,26,4.45
4723780302,47237803,33176,2,22,"rail_leg","15:15",915,-75.2232933759479,39.9448265734297,-75.1543285653421,39.912135860101,42101,42101,"off_peak",FALSE,15,43.264752
4723780303,47237803,33177,3,22,"rail_leg","16:30",990,-75.1543285653421,39.912135860101,-75.2351116826331,39.934447396763,42101,42101,"pm_peak",TRUE,30,33.186592
4723780402,47237804,33180,2,22,"rail_leg","15:00",900,-75.226838106978,39.9419345979354,-75.1858598621043,39.9165483287187,42101,42101,"off_peak",FALSE,60,29.541556
4723780403,47237804,33181,3,22,"rail_leg","19:00",1140,-75.1858598621043,39.9165483287187,-75.2351116826331,39.934447396763,42101,42101,"off_peak",FALSE,60,22.648347
4732510302,47325103,33370,2,22,"rail_leg","6:41",401,-74.8976831541036,40.1863154165969,-75.1648345113326,39.9541020155151,42017,42101,"am_peak",TRUE,50,64.126648
4732510305,47325103,33371,5,22,"rail_leg","17:39",1059,-75.1706866571216,39.953785415184,-75.1706866571216,39.953785415184,42101,42101,"pm_peak",TRUE,50,3.23304
4749130102,47491301,33616,2,22,"rail_leg","7:47",467,-75.2227705952579,40.1527379939727,-75.1588750233838,39.9528401835985,42091,42101,"am_peak",TRUE,31,40.607079
4749130110,47491301,33621,10,22,"rail_leg","21:55",1315,-75.1588750233838,39.9528401835985,-75.2432307347085,40.1697612664544,42101,42091,"off_peak",FALSE,37,40.403546
4749130302,47491303,33629,2,22,"rail_leg","15:02",902,-75.2432307347085,40.1697612664544,-75.2610376834135,40.1872915522603,42091,42091,"off_peak",FALSE,3,5.5
4760500102,47605001,33771,2,22,"rail_leg","17:25",1045,-75.1677276497158,39.9525760413027,-75.1851044302225,40.0817417999993,42101,42091,"pm_peak",TRUE,60,53.085221
4760500103,47605001,33772,3,22,"rail_leg","19:55",1195,-75.1851044302225,40.0817417999993,-75.175827602964,39.9495803344789,42091,42101,"off_peak",FALSE,63,66.874575
4816200103,48162001,34958,3,22,"rail_leg","8:33",513,-75.2092872712104,40.0181516385401,-75.1588750233838,39.9528401835985,42101,42101,"am_peak",TRUE,17,21.96886
4816200104,48162001,34958,4,22,"rail_leg","8:53",533,-75.1588750233838,39.9528401835985,-75.1584725274299,39.950967187359,42101,42101,"am_peak",TRUE,0,5.25
4816200105,48162001,34958,5,21,"feeder_leg","8:58",538,-75.1584725274299,39.950967187359,-75.150623776162,39.9499928305521,42101,42101,"am_peak",TRUE,0,6.347995
4816200106,48162001,34958,6,14,"feeder_leg","16:15",975,-75.150623776162,39.9499928305521,-75.1588750233838,39.9528401835985,42101,42101,"pm_peak",TRUE,15,9.069824
4816200107,48162001,34959,7,22,"rail_leg","16:50",1010,-75.1588750233838,39.9528401835985,-75.2092872712104,40.0181516385401,42101,42101,"pm_peak",TRUE,0,20.448174
4829560103,48295601,35208,3,22,"rail_leg","10:30",630,-75.3852282333979,39.8947898143957,-75.1669894744938,39.9484799410289,42045,42101,"off_peak",FALSE,90,67.283333
4829560104,48295601,35209,4,22,"rail_leg","14:00",840,-75.1669894744938,39.9484799410289,-75.3852282333979,39.8947898143957,42101,42045,"off_peak",FALSE,90,67.074783
4830540102,48305401,35279,2,22,"rail_leg","5:26",326,-75.1660693164429,40.3113817259184,-75.1722789942054,39.9539778646615,42017,42101,"off_peak",FALSE,94,102.701394
4830540104,48305401,35280,4,22,"rail_leg","16:15",975,-75.1648345113326,39.9541020155151,-75.1722789942054,39.9539778646615,42101,42101,"pm_peak",TRUE,80,5.330397
4832100202,48321002,35322,2,22,"rail_leg","7:08",428,-75.6088161729411,40.0119718537478,-75.1722093187508,39.9861472659912,42029,42101,"am_peak",TRUE,57,117.466305
4864450202,48644502,36084,2,22,"rail_leg","6:55",415,-75.7773113001476,39.9924677984963,-75.1691139313301,39.9535949564727,42029,42101,"am_peak",TRUE,50,87.25591
4864450203,48644502,36084,3,22,"rail_leg","17:00",1020,-75.1691139313301,39.9535949564727,-75.1691139313301,39.9535949564727,42101,42101,"pm_peak",TRUE,65,3.375
4868350201,48683502,36180,1,22,"rail_leg","7:50",470,-75.1947508247048,40.0550864009275,-75.1665214095376,39.9615526212186,42101,42101,"am_peak",TRUE,30,45.144616
4868350202,48683502,36181,2,22,"rail_leg","17:20",1040,-75.1665214095376,39.9615526212186,-75.1947508247048,40.0550864009275,42101,42101,"pm_peak",TRUE,40,48.824684
4887310102,48873101,36646,2,22,"rail_leg","6:23",383,-74.970687244567,40.1423429432466,-75.1648345113326,39.9541020155151,42017,42101,"am_peak",TRUE,46,52.995066
4887310105,48873101,36647,5,22,"rail_leg","16:48",1008,-75.1705068930163,39.9509065904554,-75.1705068930163,39.9509065904554,42101,42101,"pm_peak",TRUE,42,3.905556
4925520403,49255204,37504,3,22,"rail_leg","15:31",931,-75.1648345113326,39.9541020155151,-75.1873495829861,40.0339940755705,42101,42101,"off_peak",FALSE,20,28.293557
4934700103,49347001,37666,3,22,"rail_leg","7:55",475,-75.3548774564537,39.9036369389223,-75.1648345113326,39.9541020155151,42045,42101,"am_peak",TRUE,31,33.270519
4940770201,49407702,37775,1,22,"rail_leg","8:00",480,-75.2963731187561,39.8881445622113,-75.1752524766747,39.9659654913561,42045,42101,"am_peak",TRUE,60,58.579515
4940770207,49407702,37781,7,22,"rail_leg","18:08",1088,-75.1648345113326,39.9541020155151,-75.3010847747829,39.8935220159703,42101,42045,"pm_peak",TRUE,23,26.650226
4940770302,49407703,37784,2,22,"rail_leg","17:00",1020,-74.9919645563739,40.0557019160434,-75.2963731187561,39.8881445622113,42101,42045,"pm_peak",TRUE,80,76.778881
4942710204,49427102,37808,4,22,"rail_leg","7:15",435,-75.1830863919108,40.1070307624765,-75.1648345113326,39.9541020155151,42091,42101,"am_peak",TRUE,27,57.597874
4970310202,49703102,38287,2,22,"rail_leg","6:35",395,-75.2823535717739,40.2437347422191,-75.0970997143657,40.0327180482812,42091,42101,"am_peak",TRUE,55,78.706659
4970310203,49703102,38287,3,22,"rail_leg","11:30",690,-75.0970997143657,40.0327180482812,-75.274466211559,40.2111841677703,42101,42091,"off_peak",FALSE,45,71.476652
4971340102,49713401,38337,2,22,"rail_leg","18:43",1123,-75.3686666885444,40.0437004752317,-75.4829079089365,40.0451966969818,42045,42029,"pm_peak",TRUE,19,21.118173
4996200202,49962002,38711,2,22,"rail_leg","7:03",423,-75.3393898477744,40.011683172831,-75.1659426772114,39.9531940428398,42045,42101,"am_peak",TRUE,27,58.057687
4996200203,49962002,38712,3,22,"rail_leg","17:00",1020,-75.1659426772114,39.9531940428398,-75.4829079089365,40.0451966969818,42101,42029,"pm_peak",TRUE,38,45.804768
5023060101,50230601,39183,1,22,"rail_leg","8:30",510,-75.1833908620653,39.9475606076449,-75.1261412370567,40.3135957992813,42101,42017,"am_peak",TRUE,140,124.693296
5028430201,50284302,39264,1,22,"rail_leg","6:40",400,-75.1936158015564,40.0213231298423,-75.1612826317197,39.9532127364358,42101,42101,"am_peak",TRUE,35,40.669437
5028430203,50284302,39266,3,22,"rail_leg","17:45",1065,-75.1665551812863,39.9452085642469,-75.1936158015564,40.0213231298423,42101,42101,"pm_peak",TRUE,45,52.204469
5035620502,50356205,39449,2,22,"rail_leg","11:00",660,-75.4829079089365,40.0451966969818,-75.1840170635385,39.9534784074457,42029,42101,"off_peak",FALSE,60,47.078766
5040140102,50401401,39470,2,22,"rail_leg","8:13",493,-75.3854291498663,40.0396308610676,-75.1687160134156,39.9558364756335,42045,42101,"am_peak",TRUE,32,48.197569
5040140104,50401401,39471,4,22,"rail_leg","17:05",1025,-75.1638872349499,39.9525548857932,-75.42025058575,40.0287282649711,42101,42029,"pm_peak",TRUE,45,69.107503
5040390101,50403901,39480,1,22,"rail_leg","6:45",405,-75.2020994755601,40.077187821998,-75.1662257986882,39.9519342771783,42101,42101,"am_peak",TRUE,45,41.326165
5040390102,50403901,39481,2,22,"rail_leg","18:10",1090,-75.1662257986882,39.9519342771783,-75.2020994755601,40.077187821998,42101,42101,"pm_peak",TRUE,50,38.531193
5046350202,50463502,39642,2,22,"rail_leg","6:18",378,-75.3548774564537,39.9036369389223,-75.1834073455283,39.9599979498596,42045,42101,"am_peak",TRUE,32,29.40979
5046350207,50463502,39643,7,22,"rail_leg","18:25",1105,-75.1834073455283,39.9599979498596,-75.3475957675981,39.9012278289218,42101,42045,"pm_peak",TRUE,25,32.52171
5048230201,50482302,39705,1,22,"rail_leg","8:30",510,-75.196250582134,40.0845531865234,-75.1652643007328,39.9488899960486,42091,42101,"am_peak",TRUE,45,58.854566
5048230202,50482302,39706,2,22,"rail_leg","17:40",1060,-75.1652643007328,39.9488899960486,-75.196250582134,40.0845531865234,42101,42091,"pm_peak",TRUE,75,52.670713
5048570101,50485701,39722,1,22,"rail_leg","5:00",300,-74.9853265543148,40.0477525065309,-75.1630657978927,39.949981511781,42101,42101,"off_peak",FALSE,225,43.717357
5048570103,50485701,39724,3,22,"rail_leg","18:00",1080,-74.971722014007,40.068261230225,-74.9853265543148,40.0477525065309,42017,42101,"pm_peak",TRUE,80,23.629175
5090530101,50905301,40304,1,22,"rail_leg","8:07",487,-75.1595117962634,39.9367714452714,-75.3170969015922,40.0208081125859,42101,42091,"am_peak",TRUE,31,53.52039
5090530104,50905301,40307,4,22,"rail_leg","17:25",1045,-75.3170969015922,40.0208081125859,-75.1588750233838,39.9528401835985,42091,42101,"pm_peak",TRUE,30,44.399699
5101750101,51017501,40521,1,22,"rail_leg","8:00",480,-74.8931888156492,40.1226963892805,-75.1691139313301,39.9535949564727,42017,42101,"am_peak",TRUE,60,103.984149
5103110101,51031101,40607,1,22,"rail_leg","7:15",435,-75.3417017450501,39.9005076012879,-75.1742868895805,39.952935291834,42045,42101,"am_peak",TRUE,45,47.774367
5103110102,51031101,40608,2,22,"rail_leg","17:20",1040,-75.1742868895805,39.952935291834,-75.3417017450501,39.9005076012879,42101,42045,"pm_peak",TRUE,45,46.150461
5105180101,51051801,40636,1,22,"rail_leg","8:00",480,-75.1685656145409,39.9486706858777,-75.3045400928903,40.0162243322963,42101,42091,"am_peak",TRUE,42,42.290696
5105180102,51051801,40637,2,22,"rail_leg","17:45",1065,-75.3045400928903,40.0162243322963,-75.1705068930163,39.9509065904554,42091,42101,"pm_peak",TRUE,45,44.435303
5111180202,51111802,40680,2,22,"rail_leg","5:20",320,-75.0507457532838,40.1204447180279,-75.1840170635385,39.9534784074457,42091,42101,"off_peak",FALSE,60,50.390888
5111180203,51111802,40681,3,22,"rail_leg","15:45",945,-75.1840170635385,39.9534784074457,-75.1840170635385,39.9534784074457,42101,42101,"off_peak",FALSE,85,6.982919
5119280201,51192802,40858,1,22,"rail_leg","6:20",380,-75.3385333435585,39.9979570494413,-75.600181420384,40.0334436556146,42045,42029,"am_peak",TRUE,NA,NA
5119280202,51192802,40859,2,22,"rail_leg","18:00",1080,-75.600181420384,40.0334436556146,-75.3385333435585,39.9979570494413,42029,42045,"pm_peak",TRUE,60,NA
5122980102,51229801,40969,2,22,"rail_leg","7:08",428,-75.3967642023521,39.912580844843,-75.1541388337345,39.9522458625874,42045,42101,"am_peak",TRUE,38,48.767596
5122980105,51229801,40970,5,22,"rail_leg","9:34",574,-75.1572994746159,39.95264251715,-75.3862490558174,39.9062101361711,42101,42045,"off_peak",FALSE,37,40.803611
5127700101,51277001,41022,1,22,"rail_leg","7:00",420,-75.2925201496869,39.9202228863396,-75.1588750233838,39.9528401835985,42045,42101,"am_peak",TRUE,55,36.15068
5127700202,51277002,41026,2,22,"rail_leg","19:00",1140,-75.1588750233838,39.9528401835985,-75.2844606971503,39.9242462649883,42101,42045,"off_peak",FALSE,85,28.25
5129480207,51294802,41074,7,22,"rail_leg","11:16",676,-75.3490077338315,40.0452635767863,-75.1588750233838,39.9528401835985,42045,42101,"off_peak",FALSE,39,49.544105
5129480213,51294802,41078,13,22,"rail_leg","15:45",945,-75.1588750233838,39.9528401835985,-75.3490077338315,40.0452635767863,42101,42045,"off_peak",FALSE,32,39.126898
5171340102,51713401,41724,2,22,"rail_leg","6:54",414,-75.214650332805,40.1349579453564,-75.1648345113326,39.9541020155151,42091,42101,"am_peak",TRUE,36,42.869745
5171340105,51713401,41725,5,22,"rail_leg","16:40",1000,-75.1648345113326,39.9541020155151,-75.214650332805,40.1349579453564,42101,42091,"pm_peak",TRUE,35,40.629544
5174730101,51747301,41734,1,22,"rail_leg","8:55",535,-75.3843009215246,39.9156678477591,-75.1704674139331,39.9548009865238,42045,42101,"am_peak",TRUE,60,43.501685
5174730105,51747301,41738,5,22,"rail_leg","16:54",1014,-75.1648345113326,39.9541020155151,-75.3862490558174,39.9062101361711,42101,42045,"pm_peak",TRUE,31,36.357943
5198430103,51984301,42211,3,22,"rail_leg","7:39",459,-75.1531176077862,40.0998645962702,-75.1588750233838,39.9528401835985,42091,42101,"am_peak",TRUE,26,30.091828
5210970201,52109702,42409,1,22,"rail_leg","8:44",524,-75.2533849746111,39.9972621864517,-75.1648345113326,39.9541020155151,42091,42101,"am_peak",TRUE,24,21.280945
5210970206,52109702,42413,6,22,"rail_leg","16:41",1001,-75.1715947626354,39.9429517013451,-75.2621066880574,40.0038368776237,42101,42091,"pm_peak",TRUE,27,41.840478
5243500101,52435001,43039,1,22,"rail_leg","8:48",528,-75.2306181788506,40.0331480094283,-75.1562910038297,39.9768159139408,42101,42101,"am_peak",TRUE,42,30.020858
5243500102,52435001,43040,2,22,"rail_leg","11:39",699,-75.1562910038297,39.9768159139408,-75.2306181788506,40.0331480094283,42101,42101,"off_peak",FALSE,42,31.954863
5243500201,52435002,43044,1,22,"rail_leg","9:18",558,-75.2306181788506,40.0331480094283,-75.1562910038297,39.9768159139408,42101,42101,"am_peak",TRUE,33,30.020858
5243500202,52435002,43045,2,22,"rail_leg","21:51",1311,-75.1562910038297,39.9768159139408,-75.2306181788506,40.0331480094283,42101,42101,"off_peak",FALSE,36,31.716667
5247550203,52475502,43107,3,22,"rail_leg","7:30",450,-74.9853265543148,40.0477525065309,-75.1638872349499,39.9525548857932,42101,42101,"am_peak",TRUE,30,38.855257
5247550205,52475502,43108,5,22,"rail_leg","16:55",1015,-75.1588750233838,39.9528401835985,-75.0798260530761,40.0248633027149,42101,42101,"pm_peak",TRUE,25,31.790295
5257730101,52577301,43201,1,22,"rail_leg","7:00",420,-75.3329867932292,40.2272389657107,-75.1553089348274,40.0036904586044,42091,42101,"am_peak",TRUE,60,NA
5257730102,52577301,43202,2,22,"rail_leg","15:00",900,-75.1553089348274,40.0036904586044,-75.3329867932292,40.2272389657107,42101,42091,"off_peak",FALSE,60,NA
5278380203,52783802,43502,3,22,"rail_leg","16:00",960,-75.1612826317197,39.9532127364358,-75.1612826317197,39.9532127364358,42101,42101,"pm_peak",TRUE,60,4.127778
5278480104,52784801,43506,4,14,"feeder_leg","14:10",850,-75.1392788470332,40.0429484652339,-75.1381304513604,40.0251658128621,42101,42101,"off_peak",FALSE,0,11.765591
5278790102,52787901,43516,2,22,"rail_leg","7:51",471,-75.1297691436794,40.0713922682092,-75.1545851492175,39.9813757258968,42091,42101,"am_peak",TRUE,19,23.11768
5278790104,52787901,43517,4,22,"rail_leg","17:32",1052,-75.1480260525691,39.9820906148628,-75.1297691436794,40.0713922682092,42101,42091,"pm_peak",TRUE,18,18.801258
5294130103,52941301,43770,3,22,"rail_leg","7:25",445,-75.3170969015922,40.0208081125859,-75.1648345113326,39.9541020155151,42091,42101,"am_peak",TRUE,25,27.304952
5315960101,53159601,43940,1,22,"rail_leg","6:30",390,-74.887284717431,40.1994272915791,-75.1580149724927,39.9493530835764,42017,42101,"am_peak",TRUE,65,71.943323
5354930107,53549301,44089,7,22,"rail_leg","16:41",1001,-75.1648345113326,39.9541020155151,-75.1648345113326,39.9541020155151,42101,42101,"pm_peak",TRUE,29,4.017397
5444280104,54442801,44197,4,22,"rail_leg","13:25",805,-75.1588750233838,39.9528401835985,-75.2318795104928,39.8804695206274,42101,42101,"off_peak",FALSE,33,35.250459
5549720201,55497202,44418,1,22,"rail_leg","7:15",435,-75.2240469261417,40.0283746179593,-75.177201361549,39.9550054347417,42101,42101,"am_peak",TRUE,30,28.623512
5549720202,55497202,44419,2,22,"rail_leg","17:00",1020,-75.177201361549,39.9550054347417,-75.2240469261417,40.0283746179593,42101,42101,"pm_peak",TRUE,45,19.786963
5645340205,56453402,44565,5,22,"rail_leg","16:40",1000,-75.1588750233838,39.9528401835985,-75.1898605144712,40.0114702178942,42101,42101,"pm_peak",TRUE,13,16.924779
5666250104,56662501,44619,4,22,"rail_leg","13:00",780,-75.3195257705183,40.0049815590517,-75.1648345113326,39.9541020155151,42045,42101,"off_peak",FALSE,20,45.984543
5666250107,56662501,44620,7,22,"rail_leg","14:15",855,-75.1648345113326,39.9541020155151,-75.3195257705183,40.0049815590517,42101,42045,"off_peak",FALSE,30,43.69728
5679850201,56798502,44676,1,22,"rail_leg","8:15",495,-75.2791809847499,39.9347542142195,-75.1638872349499,39.9525548857932,42045,42101,"am_peak",TRUE,25,30.734642
5679850202,56798502,44677,2,22,"rail_leg","17:05",1025,-75.1638872349499,39.9525548857932,-75.2791809847499,39.9347542142195,42101,42045,"pm_peak",TRUE,25,25.345046
5757350102,57573501,44839,2,22,"rail_leg","8:01",481,-75.1834073455283,39.9599979498596,-74.9187940367774,40.0802503935485,42101,42017,"am_peak",TRUE,31,49.149659
5757350105,57573501,44840,5,22,"rail_leg","17:28",1048,-74.9063874745106,40.0959040743494,-74.9187940367774,40.0802503935485,42017,42017,"pm_peak",TRUE,30,19.366667
5759930102,57599301,44852,2,22,"rail_leg","5:48",348,-75.3285784262649,39.9077335323186,-75.1588750233838,39.9528401835985,42045,42101,"off_peak",FALSE,37,38.75
5759930106,57599301,44854,6,21,"feeder_leg","17:08",1028,-75.1414393682529,39.9601471054741,-75.1648345113326,39.9541020155151,42101,42101,"pm_peak",TRUE,4,14.594689
5759930107,57599301,44854,7,22,"rail_leg","17:22",1042,-75.1648345113326,39.9541020155151,-75.3285784262649,39.9077335323186,42101,42045,"pm_peak",TRUE,23,30.937209
5759930202,57599302,44857,2,22,"rail_leg","7:10",430,-75.3285784262649,39.9077335323186,-75.1678754160498,39.9518178612404,42045,42101,"am_peak",TRUE,40,35.181887
5759930205,57599302,44858,5,22,"rail_leg","17:22",1042,-75.1648345113326,39.9541020155151,-75.3285784262649,39.9077335323186,42101,42045,"pm_peak",TRUE,23,30.937209
5765380103,57653801,44880,3,22,"rail_leg","16:45",1005,-75.3393886203709,40.0346462639254,-75.1742868895805,39.952935291834,42045,42101,"pm_peak",TRUE,30,45.663725
5864950102,58649501,45119,2,22,"rail_leg","8:25",505,-75.1325211942729,40.0941668713503,-75.1834073455283,39.9599979498596,42091,42101,"am_peak",TRUE,34,40.071384
6016700205,60167002,45555,5,22,"rail_leg","12:45",765,-75.1648345113326,39.9541020155151,-75.1685656145409,39.9486706858777,42101,42101,"off_peak",FALSE,20,9.573822
6036180104,60361801,45865,4,22,"rail_leg","9:00",540,-74.8976831541036,40.1863154165969,-75.1588750233838,39.9528401835985,42017,42101,"am_peak",TRUE,55,58.77095
6037250102,60372501,45888,2,22,"rail_leg","7:55",475,-75.1297691436794,40.0713922682092,-75.1691139313301,39.9535949564727,42091,42101,"am_peak",TRUE,25,34.26416
6037250104,60372501,45889,4,22,"rail_leg","17:50",1070,-75.1648345113326,39.9541020155151,-75.1297691436794,40.0713922682092,42101,42091,"pm_peak",TRUE,30,29.347294
6039800301,60398003,45968,1,22,"rail_leg","7:00",420,-75.142252558114,39.9534656191866,-75.1531176077862,40.0998645962702,42101,42091,"am_peak",TRUE,90,47.778109
6039800302,60398003,45969,2,22,"rail_leg","17:00",1020,-75.1531176077862,40.0998645962702,-75.142252558114,39.9534656191866,42091,42101,"pm_peak",TRUE,45,43.747012
6083360201,60833602,46552,1,22,"rail_leg","7:45",465,-75.5182227312107,40.0361776802347,-75.1941152941134,39.9546263068532,42029,42101,"am_peak",TRUE,70,53.02561
6083360202,60833602,46553,2,22,"rail_leg","17:30",1050,-75.1941152941134,39.9546263068532,-75.5182227312107,40.0361776802347,42101,42029,"pm_peak",TRUE,75,54.406957
6086660202,60866602,46615,2,22,"rail_leg","6:34",394,-75.1493508294534,40.1224003405441,-75.1588750233838,39.9528401835985,42091,42101,"am_peak",TRUE,26,31.735925
6086660204,60866602,46616,4,22,"rail_leg","15:55",955,-75.2300055470776,39.9884080077411,-75.2610376834135,40.1872915522603,42101,42091,"off_peak",FALSE,45,70.500674
6113870204,61138702,47041,4,22,"rail_leg","11:55",715,-75.2823535717739,40.2437347422191,-75.2613179666323,40.2626114627708,42091,42091,"off_peak",FALSE,5,11.116776
6113900201,61139002,47058,1,22,"rail_leg","7:30",450,-75.2463901267165,40.0011528366318,-75.3393886203709,40.0346462639254,42091,42045,"am_peak",TRUE,30,32.458275
6123020302,61230203,47253,2,22,"rail_leg","7:18",438,-75.2621066880574,40.0038368776237,-75.1608290378846,39.9512565309348,42091,42101,"am_peak",TRUE,25,30.358302
6123020304,61230203,47254,4,22,"rail_leg","16:16",976,-75.1588750233838,39.9528401835985,-75.2621066880574,40.0038368776237,42101,42091,"pm_peak",TRUE,22,27.979348
6158310201,61583102,47703,1,22,"rail_leg","9:40",580,-75.2810698001446,40.2355243961341,-75.2823535717739,40.2437347422191,42091,42091,"off_peak",FALSE,7,11.3
6158310202,61583102,47704,2,22,"rail_leg","15:05",905,-75.2823535717739,40.2437347422191,-75.2810698001446,40.2355243961341,42091,42091,"off_peak",FALSE,47,10.522271
6165450102,61654501,47852,2,22,"rail_leg","9:21",561,-75.6088161729411,40.0119718537478,-75.1834073455283,39.9599979498596,42029,42101,"am_peak",TRUE,49,75.363548
6165820105,61658201,47890,5,22,"rail_leg","16:20",980,-75.2755312957965,40.0062174693429,-75.1779217463161,39.9533873770951,42091,42101,"pm_peak",TRUE,30,27.383292
6165820107,61658201,47891,7,22,"rail_leg","22:35",1355,-75.1834073455283,39.9599979498596,-75.2755312957965,40.0062174693429,42101,42091,"off_peak",FALSE,25,21.938999
6174680101,61746801,47984,1,22,"rail_leg","10:55",655,-75.1983373842282,40.059754922547,-75.1560983260195,39.9553691545034,42101,42101,"off_peak",FALSE,63,52.105493
6174680105,61746801,47988,5,22,"rail_leg","17:15",1035,-75.1474545568906,39.9496085506464,-75.1983373842282,40.059754922547,42101,42101,"pm_peak",TRUE,73,49.587826
6175440202,61754402,48017,2,22,"rail_leg","7:24",444,-75.1325211942729,40.0941668713503,-75.1648345113326,39.9541020155151,42091,42101,"am_peak",TRUE,27,34.780763
6175750201,61757502,48035,1,22,"rail_leg","7:30",450,-75.367791359298,39.8785149779787,-75.1687160134156,39.9558364756335,42045,42101,"am_peak",TRUE,75,65.042295
6189830203,61898302,48263,3,22,"rail_leg","7:15",435,-75.2646195081271,40.0691085697051,-75.1588750233838,39.9528401835985,42091,42101,"am_peak",TRUE,21,42.2573
6189830208,61898302,48267,8,22,"rail_leg","16:40",1000,-75.1588750233838,39.9528401835985,-75.2646195081271,40.0691085697051,42101,42091,"pm_peak",TRUE,26,42.855614
6194760201,61947602,48414,1,22,"rail_leg","7:50",470,-75.3014852761322,40.0298307470534,-75.3014852761322,40.0298307470534,42091,42091,"am_peak",TRUE,970,17.16611
6221280101,62212801,48768,1,22,"rail_leg","7:00",420,-75.1840657845611,40.0625876496449,-75.1588750233838,39.9528401835985,42101,42101,"am_peak",TRUE,30,27.103521
6224850102,62248501,48824,2,22,"rail_leg","8:47",527,-75.1898142834651,40.0518717143354,-75.1779217463161,39.9533873770951,42101,42101,"am_peak",TRUE,NA,31.994802
6224850105,62248501,48825,5,22,"rail_leg","17:51",1071,-75.1648345113326,39.9541020155151,-75.1898142834651,40.0518717143354,42101,42101,"pm_peak",TRUE,NA,31.826894
6228560102,62285601,48872,2,22,"rail_leg","6:59",419,-75.7140748628777,40.0039525762867,-75.1840170635385,39.9534784074457,42029,42101,"am_peak",TRUE,47,58.985822
6228560105,62285601,48873,5,22,"rail_leg","17:13",1033,-75.1834073455283,39.9599979498596,-75.7140748628777,40.0039525762867,42101,42029,"pm_peak",TRUE,44,57.037813
6257530303,62575303,49291,3,22,"rail_leg","7:30",450,-75.4829079089365,40.0451966969818,-75.3170969015922,40.0208081125859,42029,42091,"am_peak",TRUE,25,25.828562
6257530306,62575303,49292,6,22,"rail_leg","15:32",932,-75.3130821241257,40.0233046462669,-75.6088161729411,40.0119718537478,42091,42029,"off_peak",FALSE,33,77.998013
6307190102,63071901,49952,2,22,"rail_leg","7:16",436,-74.957545923727,40.0684501210394,-75.1427276091799,39.9500099248171,42017,42101,"am_peak",TRUE,36,52.265589
6307190107,63071901,49955,7,22,"rail_leg","16:16",976,-75.1580149724927,39.9493530835764,-75.1580149724927,39.9493530835764,42101,42101,"pm_peak",TRUE,39,4.158333
6312540103,63125401,50052,3,22,"rail_leg","14:05",845,-75.3363995135418,40.0478797340604,-75.1446587384151,39.9502859178682,42091,42101,"off_peak",FALSE,130,59.395222
