record_id,depart_time,depart_min_of_day,depart_lon,depart_lat,dest_lon,dest_lat,peak_period,is_peak,survey_travtime,model_travtime,scenario,service_date,gtfs_status,gtfs_total_min,gtfs_access_min,gtfs_wait_min,gtfs_ride_min,gtfs_egress_min,gtfs_transfers,access_stop_id,egress_stop_id
3049580106,13:42,822,-75.2376648010527,39.9482763035952,-75.2232933759479,39.9448265734297,off_peak,FALSE,38,13.907832,restore,20251015,ok,22.55,0.7,0.3,15.5166666666667,6.03333333333333,2,180,20868
3049580107,14:35,875,-75.2232933759479,39.9448265734297,-75.2376648010527,39.9482763035952,off_peak,FALSE,32,18.631738,restore,20251015,ok,22.2666666666667,5.81666666666667,2.55,1.18333333333333,12.7166666666667,0,21733,21735
3049580407,14:35,875,-75.2232933759479,39.9448265734297,-75.2376648010527,39.9482763035952,off_peak,FALSE,32,18.631738,restore,20251015,ok,22.2666666666667,5.81666666666667,2.55,1.18333333333333,12.7166666666667,0,21733,21735
3049580506,13:42,822,-75.2143085167584,39.9408655334325,-75.2232933759479,39.9448265734297,off_peak,FALSE,38,13.231894,restore,20251015,ok,16.9666666666667,1.6,4.4,4.81666666666667,6.15,0,317,21732
3049580507,14:35,875,-75.2232933759479,39.9448265734297,-75.2376648010527,39.9482763035952,off_peak,FALSE,32,18.631738,restore,20251015,ok,22.2666666666667,5.81666666666667,2.55,1.18333333333333,12.7166666666667,0,21733,21735
3070050301,7:45,465,-75.1324048029212,40.0556045453464,-75.1561127285024,39.9506763018863,am_peak,TRUE,45,35.271343,restore,20251015,ok,51.85,5.65,11.2166666666667,31.4,3.58333333333333,3,24704,2456
3070050302,17:00,1020,-75.1561127285024,39.9506763018863,-75.1324048029212,40.0556045453464,pm_peak,TRUE,35,34.849995,restore,20251015,ok,44.5833333333333,1.5,1.21666666666667,36.4,5.46666666666667,3,30081,23425
3121680202,8:20,500,-75.1792803129236,39.9102291849896,-75.1792803129236,39.9102291849896,am_peak,TRUE,,5.835977,restore,20251015,ok,12,5.28333333333333,2,0.283333333333333,4.43333333333333,0,21285,21286
3127840106,8:46,526,-75.1630984016405,39.9735438590113,-75.162026191264,39.9785569548507,am_peak,TRUE,2,6.650289,restore,20251015,ok,12.4333333333333,1.15,7.58333333333333,1.7,2,0,3068,3053
3127840109,14:00,840,-75.1659426772114,39.9531940428398,-75.1398050137829,40.0366774270012,off_peak,FALSE,15,25.438692,restore,20251015,ok,30.9166666666667,1.35,1.65,25.3,2.61666666666667,2,10266,23973
3127840110,14:20,860,-75.1398050137829,40.0366774270012,-75.1571977835929,40.0823045185899,off_peak,FALSE,60,30.391026,restore,20251015,ok,45.45,0.7,0.65,31.1666666666667,12.9333333333333,1,30304,16930
3127840111,15:30,930,-75.1571977835929,40.0823045185899,-75.1546939106137,40.0587336087499,off_peak,FALSE,29,26.155549,restore,20251015,ok,26.3333333333333,6.06666666666667,1.98333333333333,11.5166666666667,6.76666666666667,1,31633,11121
3127840112,16:02,962,-75.1546939106137,40.0587336087499,-75.1398050137829,40.0366774270012,pm_peak,TRUE,28,26.296332,restore,20251015,ok,31.0666666666667,6.56666666666667,5.5,10.9333333333333,8.06666666666667,0,77,17225
3127840113,16:40,1000,-75.1398050137829,40.0366774270012,-75.1537481432666,39.9503794767793,pm_peak,TRUE,5,24.682169,restore,20251015,ok,32.7666666666667,0.7,2.53333333333333,27.7666666666667,1.76666666666667,3,30304,728
3127840114,16:50,1010,-75.1537481432666,39.9503794767793,-75.1662257986882,39.9519342771783,pm_peak,TRUE,0,8.067412,restore,20251015,ok,6.85,1.46666666666667,1.01666666666667,2.51666666666667,1.85,0,32172,32175
3127840116,19:44,1184,-75.1659426772114,39.9531940428398,-75.1537481432666,39.9503794767793,off_peak,FALSE,0,8.431547,restore,20251015,ok,13.05,1.35,5.18333333333333,4.93333333333333,1.58333333333333,0,10266,18457
3127840118,20:48,1248,-75.1398050137829,40.0366774270012,-75.1546939106137,40.0587336087499,off_peak,FALSE,12,24.933338,restore,20251015,ok,38.6666666666667,2.18333333333333,8.41666666666667,21.2833333333333,6.78333333333333,2,15798,30811
3129140101,6:10,370,-75.2240469261417,40.0283746179593,-75.2240469261417,40.0283746179593,am_peak,TRUE,12,4.504478,restore,20251015,ok,13.65,5.08333333333333,3.36666666666667,0.533333333333333,4.66666666666667,0,18393,30913
3129140102,6:28,388,-75.2240469261417,40.0283746179593,-75.1847348588828,39.9565152107181,am_peak,TRUE,21,23.870865,restore,20251015,ok,48.4666666666667,4.53333333333333,4.9,36.3,2.73333333333333,1,16039,1537
3129140104,17:47,1067,-75.1634808483634,39.9480403151119,-75.2240469261417,40.0283746179593,pm_peak,TRUE,13,33.460577,restore,20251015,ok,46.7833333333333,1.36666666666667,0.883333333333333,40,4.53333333333333,4,5229,16039
3141440301,13:30,810,-75.0806751855718,40.016348069306,-75.1178467415517,39.9766815618422,off_peak,FALSE,60,34.271184,restore,20251015,ok,45.9333333333333,1.93333333333333,13.85,27.4666666666667,2.68333333333333,4,24572,17787
3141440302,21:15,1275,-75.1178467415517,39.9766815618422,-75.0806751855718,40.016348069306,off_peak,FALSE,60,29.321162,restore,20251015,ok,40.6166666666667,2.68333333333333,4.73333333333333,28.8333333333333,4.36666666666667,1,17787,217
3141440402,19:00,1140,-75.1142758205188,40.1491579177916,-75.0806751855718,40.016348069306,off_peak,FALSE,90,57.786353,restore,20251015,ok,70.25,1.2,3.23333333333333,61.2,4.61666666666667,2,16952,892
3144080101,7:45,465,-75.1495939755084,40.0125900284939,-75.1466622121185,39.9478355374067,am_peak,TRUE,55,24.994031,restore,20251015,ok,31.8,1.46666666666667,3.06666666666667,21.45,5.81666666666667,3,15985,2458
3144080103,10:30,630,-75.1638872349499,39.9525548857932,-75.1528356388386,39.9549263716921,off_peak,FALSE,30,10.157097,restore,20251015,ok,11.1333333333333,1.95,0.05,2.13333333333333,7,0,1392,2457
3144080104,13:00,780,-75.1528356388386,39.9549263716921,-75.1495939755084,40.0125900284939,off_peak,FALSE,40,14.842763,restore,20251015,ok,22.2,0.266666666666667,7.23333333333333,8.25,6.45,0,32145,32152
3144080105,16:30,990,-75.1495939755084,40.0125900284939,-75.162026191264,39.9785569548507,pm_peak,TRUE,40,16.716886,restore,20251015,ok,29.3333333333333,1.46666666666667,10.0666666666667,11.9666666666667,5.83333333333333,2,15985,32148
3144080107,19:00,1140,-75.162026191264,39.9785569548507,-75.1495939755084,40.0125900284939,off_peak,FALSE,75,16.860236,restore,20251015,ok,20.95,1.43333333333333,1.5,11.5666666666667,6.45,1,25384,32152
3158360102,17:10,1030,-75.1414393682529,39.9601471054741,-75.1614771099584,39.9569042938645,pm_peak,TRUE,30,18.017641,restore,20251015,ok,27.5666666666667,0.766666666666667,6.9,18.3333333333333,1.56666666666667,2,32375,32142
3164640101,10:00,600,-75.1778185045084,39.9859426039642,-75.1612826317197,39.9532127364358,off_peak,FALSE,0,32.46511,restore,20251015,ok,41.25,1.71666666666667,11.4666666666667,24.3666666666667,3.7,1,25801,5131
3164640201,9:00,540,-75.1778185045084,39.9859426039642,-75.1673759243643,39.9592890487195,am_peak,TRUE,0,23.219201,restore,20251015,ok,33.4166666666667,1.71666666666667,0.8,23.6166666666667,7.28333333333333,2,25801,17169
3164640202,12:00,720,-75.1673759243643,39.9592890487195,-75.1400970132193,39.9722367087517,off_peak,FALSE,0,28.530069,restore,20251015,ok,43.2,0.233333333333333,13.2166666666667,21.55,8.2,1,24172,353
3168910102,11:02,662,-75.1859236878394,40.0056791510122,-75.1553089348274,40.0036904586044,off_peak,FALSE,10,15.73424,restore,20251015,ok,27.7666666666667,0.8,5.9,17.65,3.41666666666667,1,4350,15019
3168910103,11:13,673,-75.1553089348274,40.0036904586044,-75.1553089348274,40.0036904586044,off_peak,FALSE,0,9.343538,restore,20251015,ok,11.8333333333333,2.78333333333333,4.93333333333333,0.583333333333333,3.53333333333333,0,2730,2702
3168910104,11:15,675,-75.1553089348274,40.0036904586044,-75.1322724324316,40.0400578246308,off_peak,FALSE,11,26.901152,restore,20251015,ok,34.0333333333333,3.41666666666667,7.93333333333333,15.65,7.03333333333333,1,15019,20965
3168910105,11:30,690,-75.1322724324316,40.0400578246308,-75.1257038337522,40.0616781641169,off_peak,FALSE,15,16.766375,restore,20251015,ok,27.2,3.61666666666667,2.68333333333333,9.3,11.6,1,26064,22728
3168910109,16:57,1017,-75.1392788470332,40.0429484652339,-75.1495939755084,40.0125900284939,pm_peak,TRUE,8,18.946487,restore,20251015,ok,23.7,2.08333333333333,5.83333333333333,14.3166666666667,1.46666666666667,2,17716,15985
3168910112,17:50,1070,-75.1495939755084,40.0125900284939,-75.1859236878394,40.0056791510122,pm_peak,TRUE,0,20.172615,restore,20251015,ok,18.8333333333333,1.46666666666667,0.766666666666667,15.8,0.8,2,15985,4350
3200660201,5:20,320,-75.3525624514966,39.9737875295276,-75.1701604201666,39.9562259742499,off_peak,FALSE,60,52.615924,restore,20251015,ok,62.6166666666667,11.8,7.16666666666667,38.25,5.4,2,18805,20660
3200660202,14:30,870,-75.1701604201666,39.9562259742499,-75.3525624514966,39.9737875295276,off_peak,FALSE,75,54.087793,restore,20251015,ok,68.8166666666667,1.85,1.05,53.4666666666667,12.45,3,4464,18665
3215440103,7:21,441,-75.1541388337345,39.9522458625874,-75.1906300416804,39.958024348983,am_peak,TRUE,6,13.758427,restore,20251015,ok,23.0166666666667,1.78333333333333,0.216666666666667,16.9833333333333,4.03333333333333,2,728,32177
3215440106,16:12,972,-75.1906300416804,39.958024348983,-75.1541388337345,39.9522458625874,pm_peak,TRUE,6,13.735541,restore,20251015,ok,30.35,1.55,15.8666666666667,10.7166666666667,2.21666666666667,1,21524,2457
3219110102,8:15,495,-75.1483144819563,39.9402627111676,-75.1708705877199,39.9529581159317,am_peak,TRUE,15,23.596833,restore,20251015,ok,25.65,0.9,4.36666666666667,19.1833333333333,1.2,3,17552,20660
3219110106,17:05,1025,-75.1741319574651,39.9575333855516,-75.1642635478598,39.945554104478,pm_peak,TRUE,30,12.870606,restore,20251015,ok,23.3166666666667,0.433333333333333,6.51666666666667,15.0833333333333,1.28333333333333,2,3098,15189
