record_id,person_id,journey_id,trip_num,mode,rr_role,depart_time,depart_min_of_day,depart_lon,depart_lat,dest_lon,dest_lat,o_county,d_county,peak_period,is_peak,survey_travtime,model_travtime,scenario,service_date,tt_1_min,tt_1_offset_min,tt_2_min,tt_2_offset_min,tt_3_min,tt_3_offset_min,tt_4_min,tt_4_offset_min,tt_5_min,tt_5_offset_min,tt_6_min,tt_6_offset_min,tt_7_min,tt_7_offset_min,tt_8_min,tt_8_offset_min,n_ok,tt_mean_min,tt_sd_min
3125270202,31252702,4811,2,22,rail_leg,11:28,688,-75.112010204855,40.0551558806353,-75.1834073455283,39.9599979498596,42091,42101,off_peak,FALSE,31,46.191884,restore,20251105,67.25,-29.75,58.75,-21.25,71.6333333333333,-12.75,71.75,-4.25,63.25,4.25,73.1666666666667,12.75,64.6666666666667,21.25,67.75,29.75,8,67.2770833333333,4.92280841174326
3151800102,31518001,5336,2,22,rail_leg,17:30,1050,-75.2227705952579,40.1527379939727,-75.1704674139331,39.9548009865238,42091,42101,pm_peak,TRUE,45,50.672966,restore,20251105,71.85,-29.75,63.35,-21.25,54.85,-12.75,65.35,-4.25,56.85,4.25,48.35,12.75,49.85,21.25,96.3333333333333,29.75,8,63.3479166666667,15.5191137590095
3161510201,31615102,5431,1,22,rail_leg,6:30,390,-75.1894072133033,40.0670899916203,-75.1648345113326,39.9541020155151,42101,42101,am_peak,TRUE,40,40.553938,restore,20251105,39.8666666666667,-29.75,52.8666666666667,-21.25,58.3666666666667,-12.75,56.8666666666667,-4.25,54.8666666666667,4.25,53.0833333333333,12.75,48.8666666666667,21.25,40.3666666666667,29.75,8,50.64375,7.09140401561626
3185920104,31859201,5841,4,22,rail_leg,16:35,995,-75.1625826795934,39.9513495936779,-75.1588750233838,39.9528401835985,42101,42101,pm_peak,TRUE,10,7.666667,restore,20251105,6.23333333333333,-29.75,7.7,-21.25,7.23333333333333,-12.75,8.26666666666667,-4.25,8.23333333333333,4.25,5.73333333333333,12.75,8.76666666666667,21.25,6.73333333333333,29.75,8,7.3625,1.06925838414459
3212130101,32121301,6241,1,22,rail_leg,6:30,390,-75.061570967779,40.1151744640308,-75.1687160134156,39.9558364756335,42091,42101,am_peak,TRUE,45,43.381023,restore,20251105,63.5166666666667,-29.75,55.0166666666667,-21.25,99.25,-12.75,74.0166666666667,-4.25,65.5166666666667,4.25,57.0166666666667,12.75,73.5166666666667,21.25,65.0166666666667,29.75,8,69.1083333333333,13.9270406159191
3212130102,32121301,6242,2,22,rail_leg,16:47,1007,-75.1687160134156,39.9558364756335,-75.061570967779,40.1151744640308,42101,42091,pm_peak,TRUE,29,41.369717,restore,20251105,65.5333333333333,-29.75,57.0333333333333,-21.25,48.5333333333333,-12.75,85.0333333333333,-4.25,76.5333333333333,4.25,68.0333333333333,12.75,59.5333333333333,21.25,51.0333333333333,29.75,8,63.9083333333333,12.5007142653073
3271390101,32713901,7404,1,22,rail_leg,6:05,365,-75.1161007447157,40.1433714101826,-75.1694605873533,39.9520071435649,42091,42101,am_peak,TRUE,70,59.050805,restore,20251105,57.7333333333333,-29.75,70.3833333333333,-21.25,61.8833333333333,-12.75,58.15,-4.25,61.8833333333333,4.25,62.2333333333333,12.75,59.8833333333333,21.25,65.3833333333333,29.75,8,62.1916666666667,4.12349058482915
3271630304,32716303,7428,4,22,rail_leg,17:34,1054,-75.1648345113326,39.9541020155151,-75.3393886203709,40.0346462639254,42101,42045,pm_peak,TRUE,26,33.295487,restore,20251105,49.1333333333333,-29.75,65.05,-21.25,56.55,-12.75,48.05,-4.25,54.1333333333333,4.25,45.6333333333333,12.75,37.1333333333333,21.25,49.05,29.75,8,50.5916666666667,8.22681928545629
3282960102,32829601,7679,2,22,rail_leg,8:27,507,-75.2344133789046,40.0088074073246,-75.1648345113326,39.9541020155151,42091,42101,am_peak,TRUE,19,26.069263,restore,20251105,73.6,-29.75,65.1,-21.25,56.6,-12.75,48.1,-4.25,39.6,4.25,32.3666666666667,12.75,45.6333333333333,21.25,37.1333333333333,29.75,8,49.7666666666667,14.3199051162947
3282960105,32829601,7680,5,22,rail_leg,17:16,1036,-75.1677276497158,39.9525760413027,-75.1677276497158,39.9525760413027,42101,42101,pm_peak,TRUE,20,3.527778,restore,20251105,6.2,-29.75,9.45,-21.25,10.4666666666667,-12.75,7.45,-4.25,9.11666666666667,4.25,5.45,12.75,7.5,21.25,12.2666666666667,29.75,8,8.4875,2.26879714302325
3285590201,32855902,7717,1,22,rail_leg,7:00,420,-75.4182346685475,40.0646607683914,-75.1652507511981,39.9564326348413,42029,42101,am_peak,TRUE,42,71.138005,restore,20251105,,-29.75,111.05,-21.25,102.55,-12.75,94.05,-4.25,85.55,4.25,,12.75,,21.25,115.25,29.75,5,101.69,12.1561918379071
3285590202,32855902,7718,2,22,rail_leg,17:30,1050,-75.1652507511981,39.9564326348413,-75.4233197162045,40.0419674851349,42101,42029,pm_peak,TRUE,0,44.695535,restore,20251105,47.2833333333333,-29.75,64.7833333333333,-21.25,56.2833333333333,-12.75,47.7833333333333,-4.25,74.2833333333333,4.25,65.7833333333333,12.75,57.2833333333333,21.25,75.7833333333333,29.75,8,61.1583333333333,10.8947890558481
3301380302,33013803,7961,2,22,rail_leg,7:25,445,-75.3285784262649,39.9077335323186,-75.1612826317197,39.9532127364358,42045,42101,am_peak,TRUE,35,36.507748,restore,20251105,52.7333333333333,-29.75,44.2333333333333,-21.25,52.55,-12.75,44.05,-4.25,53.55,4.25,45.05,12.75,36.55,21.25,52.05,29.75,8,47.5958333333333,6.07806849802358
3301380303,33013803,7961,3,22,rail_leg,17:00,1020,-75.1612826317197,39.9532127364358,-75.1612826317197,39.9532127364358,42101,42101,pm_peak,TRUE,45,4.127778,restore,20251105,11.4333333333333,-29.75,13.9333333333333,-21.25,8.88333333333333,-12.75,9.36666666666667,-4.25,15.8666666666667,4.25,7.36666666666667,12.75,9.21666666666667,21.25,6.36666666666667,29.75,8,10.3041666666667,3.24258311197959
3364970201,33649702,9148,1,22,rail_leg,7:30,450,-75.1898142834651,40.0518717143354,-75.1562910038297,39.9768159139408,42101,42101,am_peak,TRUE,60,39.166338,restore,20251105,35.25,-29.75,45.7833333333333,-21.25,44.0666666666667,-12.75,39.75,-4.25,41.5666666666667,4.25,53.5666666666667,12.75,45.0666666666667,21.25,37.0666666666667,29.75,8,42.7645833333333,5.76009422803768
3383780101,33837801,9470,1,22,rail_leg,7:40,460,-75.1898142834651,40.0518717143354,-75.1941152941134,39.9546263068532,42101,42101,am_peak,TRUE,45,36.485688,restore,20251105,56.2666666666667,-29.75,52.05,-21.25,43.55,-12.75,62.5666666666667,-4.25,57.55,4.25,49.05,12.75,40.55,21.25,52.05,29.75,8,51.7041666666667,7.28181443244549
3383780103,33837801,9472,3,22,rail_leg,17:40,1060,-75.1708705877199,39.9529581159317,-75.1898142834651,40.0518717143354,42101,42101,pm_peak,TRUE,48,35.3169,restore,20251105,50.6166666666667,-29.75,50.85,-21.25,42.35,-12.75,51.85,-4.25,43.35,4.25,55.2666666666667,12.75,48.6166666666667,21.25,49.1166666666667,29.75,8,49.0020833333333,4.30506749665945
3418210201,34182102,10014,1,22,rail_leg,7:30,450,-75.3495216111157,39.8940079236362,-75.1545851492175,39.9813757258968,42045,42101,am_peak,TRUE,65,61.294052,restore,20251105,73.9166666666667,-29.75,65.4166666666667,-21.25,76.9166666666667,-12.75,68.4166666666667,-4.25,81.9166666666667,4.25,73.4166666666667,12.75,81.9166666666667,21.25,73.4166666666667,29.75,8,74.4166666666667,5.8309518948453
3418210202,34182102,10015,2,22,rail_leg,16:30,990,-75.1545851492175,39.9813757258968,-75.3495216111157,39.8940079236362,42101,42045,pm_peak,TRUE,40,59.874693,restore,20251105,61.75,-29.75,68.25,-21.25,87.6166666666667,-12.75,79.1166666666667,-4.25,70.6166666666667,4.25,76.1166666666667,12.75,67.6166666666667,21.25,76.6,29.75,8,73.4604166666667,8.06955348531633
3431120102,34311201,10223,2,22,rail_leg,8:20,500,-74.9063874745106,40.0959040743494,-75.1659426772114,39.9531940428398,42017,42101,am_peak,TRUE,40,42.897435,restore,20251105,55.6,-29.75,,-21.25,71.6,-12.75,63.1,-4.25,54.6,4.25,46.1,12.75,72.6,21.25,64.1,29.75,7,61.1,9.60034721594311
3431120103,34311201,10223,3,22,rail_leg,17:11,1031,-75.1659426772114,39.9531940428398,-74.9063874745106,40.0959040743494,42101,42017,pm_peak,TRUE,39,39.253532,restore,20251105,77.9166666666667,-29.75,69.4166666666667,-21.25,60.9166666666667,-12.75,52.4166666666667,-4.25,73.9166666666667,4.25,65.4166666666667,12.75,56.9166666666667,21.25,48.4166666666667,29.75,8,63.1666666666667,10.3819899000969
3444160104,34441601,10410,4,22,rail_leg,10:57,657,-75.2087795541006,40.0727929276456,-75.1834073455283,39.9599979498596,42101,42101,off_peak,FALSE,25,36.258583,restore,20251105,69.25,-29.75,60.75,-21.25,52.25,-12.75,43.75,-4.25,64.25,4.25,77.1333333333334,12.75,72,21.25,69.75,29.75,8,63.6416666666667,11.0507415538003
3444160108,34441601,10413,8,22,rail_leg,14:45,885,-75.1834073455283,39.9599979498596,-75.2087795541006,40.0727929276456,42101,42101,off_peak,FALSE,32,36.117323,restore,20251105,80.7333333333333,-29.75,74.4333333333333,-21.25,65.9333333333333,-12.75,57.4333333333333,-4.25,48.9333333333333,4.25,78.2333333333333,12.75,72.5833333333333,21.25,73.2,29.75,8,68.9354166666667,10.8808935407912
3485620201,34856202,11220,1,22,rail_leg,8:00,480,-75.2087795541006,40.0727929276456,-75.1659426772114,39.9531940428398,42101,42101,am_peak,TRUE,50,39.893614,restore,20251105,55.1,-29.75,59.1,-21.25,50.6,-12.75,57.6,-4.25,49.1,4.25,61.6,12.75,60.1,21.25,57.1,29.75,8,56.2875,4.4476117186643
3485620202,34856202,11221,2,22,rail_leg,18:00,1080,-75.1659426772114,39.9531940428398,-75.2087795541006,40.0727929276456,42101,42101,pm_peak,TRUE,50,37.770337,restore,20251105,49.9333333333333,-29.75,59.0833333333333,-21.25,50.9333333333333,-12.75,64.2,-4.25,65,4.25,56.5,12.75,57.1333333333333,21.25,58.6333333333333,29.75,8,57.6770833333333,5.42731873861083
3494880102,34948801,11338,2,22,rail_leg,4:37,277,-75.1297691436794,40.0713922682092,-75.1608290378846,39.9512565309348,42091,42101,off_peak,FALSE,23,26.21249,restore,20251105,47.2166666666667,-29.75,38.7166666666667,-21.25,60.2166666666667,-12.75,51.7166666666667,-4.25,43.2166666666667,4.25,34.7166666666667,12.75,56.2166666666667,21.25,47.7166666666667,29.75,8,47.4666666666667,8.57321409974112
3494880104,34948801,11339,4,22,rail_leg,15:40,940,-75.1541388337345,39.9522458625874,-75.1297691436794,40.0713922682092,42101,42091,off_peak,FALSE,20,25.106486,restore,20251105,34.5166666666667,-29.75,26.0166666666667,-21.25,40.5166666666667,-12.75,32.0166666666667,-4.25,47.5166666666667,4.25,39.0166666666667,12.75,30.5166666666667,21.25,34.0166666666667,29.75,8,35.5166666666667,6.67618368317024
3501660102,35016601,11431,2,22,rail_leg,14:35,875,-75.1648345113326,39.9541020155151,-75.1655206281913,39.9477143701067,42101,42101,off_peak,FALSE,100,7.159904,restore,20251105,12.2166666666667,-29.75,14.3,-21.25,15.6666666666667,-12.75,16.7166666666667,-4.25,10.1166666666667,4.25,14.9833333333333,12.75,10.4666666666667,21.25,12.9833333333333,29.75,8,13.43125,2.40255217309519
3501660103,35016601,11432,3,22,rail_leg,20:30,1230,-75.1655206281913,39.9477143701067,-75.1648345113326,39.9541020155151,42101,42101,off_peak,FALSE,120,7.652922,restore,20251105,10.5833333333333,-29.75,13.9166666666667,-21.25,16.5833333333333,-12.75,8.08333333333333,-4.25,7.58333333333333,4.25,20.0833333333333,12.75,11.5833333333333,21.25,11.0833333333333,29.75,8,12.4375,4.24865758444256
3521040203,35210402,11693,3,22,rail_leg,8:24,504,-75.1325211942729,40.0941668713503,-75.1648345113326,39.9541020155151,42091,42101,am_peak,TRUE,28,34.780763,restore,20251105,46.8666666666667,-29.75,38.3666666666667,-21.25,41.5833333333333,-12.75,40.0833333333333,-4.25,57.8666666666667,4.25,49.3666666666667,12.75,40.8666666666667,21.25,39.9666666666667,29.75,8,44.3708333333333,6.62466980309208
3521040208,35210402,11696,8,22,rail_leg,17:51,1071,-75.1648345113326,39.9541020155151,-75.1325211942729,40.0941668713503,42101,42091,pm_peak,TRUE,29,33.845095,restore,20251105,45.1166666666667,-29.75,55.6166666666667,-21.25,47.1166666666667,-12.75,38.6166666666667,-4.25,46.1166666666667,4.25,44.6166666666667,12.75,41.1166666666667,21.25,54.85,29.75,8,46.6458333333333,5.97352459036924
3531220101,35312201,11880,1,22,rail_leg,6:55,415,-75.4630660144789,40.0474160739304,-75.1779217463161,39.9533873770951,42029,42101,am_peak,TRUE,55,45.65507,restore,20251105,67.65,-29.75,73.15,-21.25,64.65,-12.75,56.15,-4.25,79.8833333333333,4.25,71.3833333333334,12.75,62.8833333333333,21.25,62.15,29.75,8,67.2375,7.43257389885259
3531220102,35312201,11881,2,22,rail_leg,17:25,1045,-75.1779217463161,39.9533873770951,-75.4630660144789,40.0474160739304,42101,42029,pm_peak,TRUE,110,46.637494,restore,20251105,57.3666666666667,-29.75,48.8666666666667,-21.25,66.3666666666667,-12.75,57.8666666666667,-4.25,49.3666666666667,4.25,75.8666666666667,12.75,67.3666666666667,21.25,58.8666666666667,29.75,8,60.2416666666667,9.22632104362296
