record_id,depart_time,depart_min_of_day,depart_lon,depart_lat,dest_lon,dest_lat,peak_period,is_peak,survey_travtime,model_travtime,scenario,service_date,tt_1_min,tt_1_offset_min,tt_2_min,tt_2_offset_min,tt_3_min,tt_3_offset_min,tt_4_min,tt_4_offset_min,tt_5_min,tt_5_offset_min,tt_6_min,tt_6_offset_min,tt_7_min,tt_7_offset_min,tt_8_min,tt_8_offset_min,n_ok,tt_mean_min,tt_sd_min
1158850101,9:15,555,-75.2165947836222,39.9537421538695,-75.1489215256524,39.95458250175,am_peak,TRUE,32,25.852956,cut,20251015,36.0666666666667,-29.75,35.5666666666667,-21.25,35.0666666666667,-12.75,34.5666666666667,-4.25,42.0666666666667,4.25,33.5666666666667,12.75,33.0666666666667,21.25,24.5666666666667,29.75,8,34.3166666666667,4.81812055829716
1158850102,11:17,677,-75.1489215256524,39.95458250175,-75.2165947836222,39.9537421538695,off_peak,FALSE,28,25.634873,cut,20251015,34.0833333333333,-29.75,33.5833333333333,-21.25,33.0833333333333,-12.75,40.5833333333333,-4.25,32.0833333333333,4.25,39.5833333333333,12.75,31.0833333333333,21.25,38.5833333333333,29.75,8,35.3333333333333,3.67423461417477
1164850102,11:41,701,-75.1632627264191,39.9610182840982,-75.1869128860449,39.9502197402395,off_peak,FALSE,16,24.814879,cut,20251015,33.35,-29.75,24.85,-21.25,33.35,-12.75,24.85,-4.25,28.6166666666667,4.25,35.85,12.75,27.35,21.25,35.1166666666667,29.75,8,30.4166666666667,4.5267459141671
1164850105,17:41,1061,-75.1941152941134,39.9546263068532,-75.1673585815214,39.9505151310837,pm_peak,TRUE,16,14.35978,cut,20251015,16.2,-29.75,13.7,-21.25,16.0666666666667,-12.75,15.7,-4.25,14.2,4.25,14.7,12.75,14.2,21.25,13.7,29.75,8,14.8083333333333,1.03674551836083
1165490101,11:00,660,-75.1785792243999,39.9689777214525,-75.1553089348274,40.0036904586044,off_peak,FALSE,50,30.802029,cut,20251015,42.1333333333333,-29.75,42.6333333333333,-21.25,48.25,-12.75,39.75,-4.25,35.1333333333333,4.25,35.6333333333333,12.75,36.1333333333333,21.25,45.6333333333333,29.75,8,40.6625,4.86293684535433
1165490102,19:30,1170,-75.1553089348274,40.0036904586044,-75.1785792243999,39.9689777214525,off_peak,FALSE,45,32.793718,cut,20251015,42.8,-29.75,39.15,-21.25,39.95,-12.75,40.15,-4.25,31.65,4.25,40.3,12.75,32.2666666666667,21.25,41.7666666666667,29.75,8,38.5041666666667,4.19907160940992
1165660101,7:45,465,-75.1798114670555,39.9715794694621,-75.2189686457819,40.0081594134958,am_peak,TRUE,34,38.547495,cut,20251015,56.9333333333333,-29.75,48.4333333333333,-21.25,47.5333333333333,-12.75,43.4333333333333,-4.25,56.5333333333333,4.25,48.0333333333333,12.75,41.9333333333333,21.25,51.0333333333333,29.75,8,49.2333333333333,5.44741091843508
1165660201,9:15,555,-75.1700384657366,39.9693644720962,-75.1941152941134,39.9546263068532,am_peak,TRUE,33,24.041388,cut,20251015,30.55,-29.75,35.05,-21.25,34.55,-12.75,26.05,-4.25,40.2666666666667,4.25,31.7666666666667,12.75,41.55,21.25,33.05,29.75,8,34.1041666666667,5.05098410967511
1169120102,10:40,640,-75.1619035045634,39.9912045729609,-75.1694605873533,39.9520071435649,off_peak,FALSE,0,29.347168,cut,20251015,26.9666666666667,-29.75,47.15,-21.25,39.9666666666667,-12.75,31.4666666666667,-4.25,49.2333333333333,4.25,40.7333333333333,12.75,35.9666666666667,21.25,27.4666666666667,29.75,8,37.36875,8.43094469042562
1169120103,10:50,650,-75.1694605873533,39.9520071435649,-75.1564410395894,39.9491555327036,off_peak,FALSE,20,13.01829,cut,20251015,17.3,-29.75,12.15,-21.25,14.7833333333333,-12.75,14.2166666666667,-4.25,13.6666666666667,4.25,12.4333333333333,12.75,12.6666666666667,21.25,11.4333333333333,29.75,8,13.58125,1.87088039499615
1169120107,15:20,920,-75.1541388337345,39.9522458625874,-75.1584725274299,39.950967187359,off_peak,FALSE,8,5.804709,cut,20251015,7.66666666666667,-29.75,12.7833333333333,-21.25,6.71666666666667,-12.75,14.2833333333333,-4.25,5.78333333333333,4.25,7.28333333333333,12.75,9.36666666666667,21.25,7.16666666666667,29.75,8,8.88125,3.06816005951346
1169120109,16:03,963,-75.1584725274299,39.950967187359,-75.1648345113326,39.9541020155151,pm_peak,TRUE,9,6.159001,cut,20251015,7.46666666666667,-29.75,6.96666666666667,-21.25,6.46666666666667,-12.75,5.96666666666667,-4.25,13.4666666666667,4.25,12.9666666666667,12.75,12.4666666666667,21.25,11.9666666666667,29.75,8,9.71666666666667,3.26233921333407
